,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,RenovationQualityRate
5331,408698.952,1640.35,1,3,16.32,46.36,6,44.42,21.28,82.33,5
5332,251924.3703,1645.47,2,1,911.68,22.7,10,87.0,16.97,99.9,7
5333,409837.8844,550.0,3,4,378.27,28.68,7,90.78,9.55,90.82,4
5334,114373.1507,673.84,1,3,349.34,22.54,7,20.48,4.86,90.17,5
5335,148922.7213,550.0,2,2,275.54,19.31,5,21.81,17.05,91.15,3
5336,412440.005,1617.38,1,2,499.12,77.41,3,17.79,8.47,91.88,4
5337,430258.7998,1868.71,2,3,974.79,34.01,6,109.51,18.73,96.61,6
5338,351747.2649,1505.2,3,3,272.18,28.07,8,33.34,6.42,95.75,8
5339,388144.7625,1439.93,1,4,1028.95,16.1,10,69.09,15.88,87.17,6
5340,360383.6609,550.0,4,2,145.93,10.7,7,8.47,9.24,92.42,6
5341,235906.2019,917.46,1,3,67.71,40.24,6,25.57,42.12,86.85,3
5342,185540.2315,754.61,2,2,170.87,8.62,8,6.81,7.3,90.18,5
5343,237038.4748,733.29,3,2,141.91,32.07,8,0.89,34.86,89.35,5
5344,345985.2698,1092.07,2,2,476.54,28.09,7,10.36,16.12,88.95,4
5345,138488.8491,561.45,1,3,268.08,45.99,7,89.56,24.4,95.19,3
5346,114033.9786,594.66,1,2,605.78,56.4,7,92.24,4.3,84.09,5
5347,153829.4032,731.64,1,3,830.59,18.57,8,24.27,27.73,99.9,4
5348,289920.2097,839.98,3,3,770.73,24.32,9,54.16,8.64,99.2,8
5349,313625.2758,1487.78,1,3,241.84,19.82,9,7.82,11.6,99.9,6
5350,392856.0367,760.96,3,3,416.3,28.32,5,29.15,0.7,94.33,5
5351,264591.9065,1053.27,1,3,692.48,53.09,9,50.66,26.82,90.26,5
5352,286863.768,550.0,3,5,338.63,14.47,7,16.18,4.39,98.58,4
5353,365937.7664,1286.44,2,3,78.37,0.97,7,115.1,34.61,93.14,5
5354,205876.162,1632.19,1,4,514.36,50.26,8,34.43,19.81,95.97,6
5355,134865.951,550.0,3,3,932.59,51.75,7,67.23,3.67,88.77,3
5356,190448.0922,550.0,1,5,493.72,27.39,7,50.55,26.47,96.11,7
5357,148770.5336,550.0,1,4,88.3,29.27,10,11.33,36.13,97.17,4
5358,538782.9954,780.03,4,4,751.38,29.6,8,40.33,20.37,86.3,5
5359,315701.3441,1158.81,1,5,367.32,55.44,8,89.44,1.83,97.35,5
5360,451632.5014,1709.82,2,3,1019.27,10.72,10,9.94,20.07,97.52,7
5361,507185.9231,1307.56,2,4,539.92,53.27,9,3.67,0.44,99.9,6
5362,311079.6871,2181.96,2,2,819.81,9.9,8,13.11,14.64,96.44,7
5363,138889.0292,956.85,1,2,517.38,8.61,6,75.24,6.85,97.72,8
5365,208835.2267,1334.33,2,1,575.33,36.37,6,54.07,10.29,94.3,5
5366,273206.7468,614.25,2,3,195.47,46.95,4,65.94,20.53,94.69,4
5367,225040.9524,783.91,1,2,1092.25,77.48,2,66.68,8.39,85.08,2
5368,379439.6595,1297.12,1,4,186.98,46.14,8,55.41,1.1,96.32,5
5369,314192.9593,812.22,2,4,179.27,41.32,10,62.67,23.26,96.65,5
5370,214522.3518,550.0,1,4,406.55,29.14,8,70.34,25.46,93.58,5
5371,292148.551,1103.52,2,2,68.24,22.98,5,19.94,4.28,93.05,6
5372,326302.3183,1181.66,1,3,72.85,31.91,5,42.25,17.37,93.34,6
5373,216757.3556,1404.98,2,2,354.11,12.46,8,24.09,34.76,89.95,5
5374,334089.7381,550.0,5,4,525.05,34.48,7,45.5,21.08,91.35,6
5375,147745.9663,550.0,1,3,263.14,61.5,8,117.09,26.43,91.21,6
5376,353258.6088,1053.98,4,4,196.0,8.77,10,12.67,7.64,96.92,8
5377,248336.565,550.0,2,3,536.78,23.87,6,23.97,32.78,99.06,3
5378,356183.7097,1653.71,2,2,293.07,23.44,8,62.96,39.91,87.56,7
5380,484666.6491,1300.49,1,4,123.55,14.12,8,42.66,6.89,91.42,6
5381,483718.5452,905.37,2,3,844.07,25.67,10,26.71,16.05,99.9,5
5382,209445.4725,1024.93,2,4,371.46,58.15,10,43.17,20.22,91.8,6
5383,662104.8113,1348.09,2,5,826.76,6.09,7,15.98,21.92,91.93,7
5384,301654.4355,550.0,3,6,55.58,21.21,10,58.88,0.63,93.81,4
5385,359740.2841,1963.55,3,3,733.72,48.31,8,11.72,6.11,91.67,6
5386,340496.3677,1667.3,2,5,592.47,16.43,10,30.15,16.34,93.4,10
5388,311578.357,1288.28,4,4,461.43,22.43,10,57.2,1.53,97.56,8
5389,248824.7521,1929.26,1,2,972.95,11.12,9,72.24,10.01,97.07,6
5390,127136.8774,672.15,1,3,570.18,50.53,7,9.54,23.8,94.41,6
5391,335756.0143,1164.13,3,1,327.22,47.36,6,6.06,18.66,90.67,3
5392,254840.1404,1022.56,2,3,588.03,42.6,10,66.28,38.63,96.55,7
5393,485288.7307,1356.81,3,4,472.25,1.61,7,46.49,11.41,96.46,6
5394,411915.1851,550.0,5,4,461.67,18.7,9,46.12,9.75,96.69,8
5395,455322.6958,550.0,3,5,687.77,48.87,8,64.67,4.74,96.07,6
5396,134853.855,550.0,2,2,836.67,66.24,8,51.63,35.17,95.3,7
5397,578788.0282,1403.29,3,5,399.15,16.39,8,11.23,2.58,99.34,9
5398,123582.7738,1917.9,1,2,339.31,35.89,8,87.0,36.98,91.2,4
5399,467226.488,1246.98,4,3,710.19,20.91,8,39.32,13.98,95.99,7
5400,168112.9189,1060.34,1,2,256.31,52.23,6,55.53,11.38,86.27,4
5401,158341.8859,1066.74,1,3,438.49,26.64,7,51.99,24.37,87.38,2
5402,235196.8733,908.8,3,3,917.38,34.59,7,41.25,17.36,95.62,8
5403,267057.6411,781.49,2,3,539.35,5.11,6,45.32,22.52,96.38,5
5404,195380.3873,550.0,1,3,201.96,40.06,5,44.27,14.3,95.1,3
5405,177035.7517,1078.68,1,3,318.63,46.54,6,46.9,14.24,91.13,4
5406,205354.9456,1037.16,2,2,413.45,53.0,5,5.64,19.04,91.74,3
5407,295280.7222,905.51,2,3,161.12,18.08,7,32.65,32.18,98.5,4
5408,196806.3385,634.46,2,4,794.6,6.34,4,104.53,2.06,84.09,2
5409,120021.2617,550.0,1,4,641.16,41.81,9,93.13,45.79,98.0,4
5410,300234.4103,990.47,4,3,742.61,10.73,9,20.94,1.66,87.77,7
5411,305688.4008,1121.99,2,3,488.69,20.04,7,24.35,20.27,91.06,5
5412,508459.2489,1349.61,2,4,565.76,44.57,5,23.47,10.41,93.12,6
5413,136601.3608,647.33,2,1,540.53,41.62,7,109.19,11.28,99.9,4
5414,126288.3214,612.75,1,4,361.9,21.8,5,88.59,10.54,91.56,2
5415,228320.9626,765.54,3,3,65.01,39.42,8,44.85,32.29,88.74,5
5416,159151.9278,550.0,1,4,398.65,40.49,7,90.84,0.66,92.23,4
5417,481818.1188,613.54,4,4,15.13,43.29,9,1.94,16.07,94.64,7
5418,492276.2695,1628.49,3,3,615.83,19.42,7,25.34,26.16,94.05,7
5419,268454.0863,915.44,2,3,251.03,17.28,7,23.57,18.69,94.19,3
5420,288045.5479,1099.53,1,3,218.94,6.51,8,62.5,0.22,93.26,3
5421,223898.8248,607.97,1,3,1038.68,5.38,7,15.06,1.98,95.96,6
5422,131853.8666,550.0,1,2,304.95,22.78,5,51.86,13.7,97.18,4
5423,317898.9263,918.94,3,3,234.47,25.49,7,33.14,28.87,94.23,6
5424,577973.6383,1684.91,2,5,678.12,18.72,10,44.6,9.12,99.9,9
5425,143398.796,550.0,3,2,912.03,39.76,5,96.86,20.21,97.94,7
5426,506110.3169,1507.02,2,5,639.12,25.15,10,72.03,31.14,93.72,6
5427,248945.8748,835.7,2,3,165.64,9.56,2,57.16,31.11,92.54,1
5428,731287.7622,2275.85,3,4,421.72,64.88,5,12.03,23.25,93.82,5
5429,300770.4502,1599.41,2,3,1047.22,7.56,7,86.6,15.78,87.05,4
5430,101200.0991,858.03,1,1,633.21,25.54,6,82.14,45.22,97.67,8
5431,239373.3608,1083.87,3,2,156.66,25.99,9,27.67,17.99,95.43,7
5432,277825.5958,772.24,2,4,821.65,17.17,9,39.16,27.38,93.11,5
5433,193808.0636,782.26,2,2,743.27,47.18,6,82.07,9.38,86.64,2
5434,335335.0951,1380.39,5,3,221.35,58.47,10,36.41,14.62,82.93,9
5435,313470.0031,826.67,1,4,670.5,12.81,9,25.97,15.34,95.31,6
5436,648805.0138,1898.45,4,3,820.16,29.46,7,31.71,21.2,95.09,8
5437,542237.5536,1224.89,2,3,363.34,22.74,8,16.55,13.26,94.68,8
5438,246206.4743,550.0,3,3,94.14,39.33,9,96.84,30.45,99.9,8
5439,106525.0623,550.0,1,3,466.41,10.11,7,23.36,33.09,91.45,4
5440,477165.3027,1042.11,2,4,23.68,25.92,10,27.33,3.85,95.94,5
5441,322596.4145,1774.02,1,3,559.58,44.85,8,64.57,1.07,92.95,4
5442,543564.0333,1118.63,3,3,438.45,38.71,10,16.9,7.88,99.9,5
5443,349485.8596,1255.51,3,2,601.96,19.88,7,16.71,21.83,96.67,9
5444,298185.6107,1013.74,2,5,385.22,31.02,7,38.96,15.08,98.53,1
5445,157616.4141,603.16,1,3,282.5,9.15,6,2.55,7.0,99.06,2
5446,333490.8425,1032.92,1,5,1004.53,1.1,8,15.11,4.06,99.9,2
5447,383041.2467,729.07,4,3,507.42,42.75,8,25.85,5.29,99.9,4
5448,234225.3508,984.01,2,2,671.11,24.57,9,1.37,4.94,95.48,3
5449,289352.8122,976.6,2,5,483.23,12.97,10,21.69,19.11,98.94,5
5450,290802.8624,782.9,2,3,34.53,20.92,6,28.31,53.31,90.15,1
5451,280418.7304,1417.48,2,2,617.68,49.7,5,52.3,3.84,89.81,3
5452,631525.8582,1787.52,4,3,446.99,39.2,9,75.0,11.41,90.5,7
5453,523016.3934,1400.63,3,5,518.03,11.54,10,33.4,9.87,99.9,7
5454,182140.9594,696.07,3,2,363.82,41.4,4,2.3,6.44,95.98,2
5455,207916.0652,735.48,1,3,812.71,14.21,6,33.81,6.29,92.69,4
5456,243722.0049,876.67,1,4,117.86,12.17,5,4.85,11.85,95.28,6
5457,237219.5632,1941.73,1,2,243.56,23.16,6,22.93,26.37,98.23,4
5458,331588.7744,733.99,2,4,615.95,54.73,8,102.57,10.72,94.58,6
5459,176426.4574,709.62,2,4,100.66,27.96,6,7.95,7.71,95.36,3
5460,198737.0467,774.15,1,3,294.12,51.73,6,7.59,5.71,89.75,1
5461,102435.3805,550.0,2,3,37.87,33.88,8,109.39,11.37,90.38,4
5462,360491.2038,550.0,2,4,795.43,10.86,10,17.56,25.11,98.12,6
5463,226768.2603,913.16,2,2,371.9,73.02,6,35.25,10.13,93.01,3
5464,136165.008,550.0,1,1,398.21,18.23,6,4.3,0.98,99.2,4
5465,339842.077,550.0,3,5,75.42,22.53,10,56.14,34.72,93.29,5
5466,668770.8501,1860.6,4,4,554.25,45.16,8,41.9,11.43,96.2,10
5467,380252.3536,1190.82,2,3,559.94,35.55,10,100.02,4.92,96.87,8
5468,533047.0772,1647.17,2,2,543.04,1.55,6,16.23,0.32,88.27,6
5469,353152.4661,1486.19,3,3,22.33,8.27,6,42.09,16.26,96.12,4
5470,166591.1252,673.11,3,2,812.29,67.46,6,41.15,34.15,97.71,4
5471,170927.4512,550.0,2,3,104.91,5.1,5,84.89,18.79,95.85,5
5472,112697.6057,550.0,3,2,61.99,19.9,4,49.1,44.28,93.29,1
5473,358663.64,1777.14,1,3,848.92,40.2,10,9.19,16.43,96.89,6
5474,341973.8568,1315.31,3,2,572.74,40.48,7,20.1,13.71,93.49,6
5475,367913.2083,1553.97,4,3,367.84,28.59,8,0.51,4.39,96.84,6
5477,242757.0393,550.0,1,4,762.92,29.73,6,63.84,1.71,99.24,6
5478,272823.1207,550.0,3,4,237.74,51.63,10,20.72,3.18,95.76,5
5479,699204.7702,1192.9,4,5,62.76,36.18,10,70.33,13.26,95.52,7
5480,306823.9859,1122.01,4,3,412.55,53.08,10,57.25,6.62,94.69,7
5481,241942.875,623.77,2,3,329.5,36.93,7,41.02,33.07,93.18,4
5482,298680.9437,1042.03,1,3,445.34,1.43,10,22.71,34.04,93.68,5
5483,394748.4104,1101.32,2,3,627.87,30.98,6,13.68,23.01,92.08,5
5484,144117.9962,965.86,1,1,642.49,14.35,3,60.96,8.82,89.31,4
5485,254220.8671,712.47,2,3,505.03,39.42,8,68.85,20.97,96.19,7
5487,329381.0779,1001.56,1,2,263.57,30.18,5,22.73,30.35,99.9,5
5488,355808.5467,1405.73,2,4,701.77,13.97,9,60.75,12.89,96.19,8
5489,252517.6259,595.59,3,3,467.09,36.63,7,59.28,0.5,92.46,6
5490,244580.9873,550.0,3,3,1080.29,28.46,6,59.29,19.83,91.14,5
5491,317119.174,1058.03,2,3,372.22,37.01,9,13.74,28.76,97.81,6
5492,161999.2888,684.35,1,3,352.73,19.22,7,67.62,8.87,95.42,4
5493,227814.0832,1232.61,2,3,473.43,44.28,4,18.37,17.33,93.21,4
5494,274730.4351,947.06,2,3,675.68,48.67,8,28.78,13.04,98.1,6
5495,518283.6632,765.43,3,5,807.09,16.74,6,6.24,11.36,90.14,5
5496,291636.1534,550.0,1,2,566.09,74.91,4,22.48,8.67,97.82,1
5497,312782.5083,878.64,2,2,550.25,52.47,9,68.5,20.07,91.73,6
5498,431435.5791,1584.13,1,4,191.36,41.2,9,90.55,2.17,95.41,6
5499,332227.9805,550.0,2,4,838.26,22.58,7,82.33,17.25,99.1,3
5500,333607.6898,556.0,2,4,850.34,15.39,8,18.51,26.62,88.87,5
5501,423687.8174,988.14,4,4,399.18,56.38,7,94.75,17.26,93.68,6
5502,238872.9863,550.0,3,4,18.9,12.95,6,95.32,34.3,93.61,5
5503,204115.2013,879.8,1,2,429.24,44.64,7,62.15,11.38,99.9,5
5504,362597.7191,901.0,3,3,35.04,21.19,10,4.84,19.49,89.47,5
5505,223986.7535,550.0,2,2,423.66,22.71,5,19.76,13.53,99.9,9
5506,313587.7653,1629.25,4,2,598.66,33.97,9,34.31,20.91,99.9,7
5507,146209.3815,841.26,1,3,3.23,26.9,10,99.51,24.79,86.71,4
5508,147100.1732,550.0,1,3,826.02,37.92,5,96.83,8.08,96.82,4
5509,284876.22,550.0,1,5,786.86,23.5,7,80.22,11.67,99.83,4
5510,323896.9028,858.35,1,4,116.84,47.3,7,15.32,20.47,83.79,4
5511,161135.2004,550.0,2,3,510.17,42.66,5,20.18,23.83,88.36,5
5512,107844.5295,1279.88,1,2,363.78,21.61,6,28.12,8.13,88.68,2
5513,553529.407,1558.41,4,2,318.07,8.92,10,41.39,14.66,99.9,6
5514,361161.0422,857.93,2,4,141.12,0.33,6,1.92,6.41,99.9,7
5515,117301.2525,836.51,1,3,42.75,72.74,6,56.19,36.82,89.97,3
5516,272035.8033,1380.6,3,2,339.5,45.66,6,123.56,4.82,82.85,6
5517,419409.281,1304.8,2,3,607.91,2.91,5,64.85,25.51,93.55,5
5518,163368.2428,987.04,1,3,504.71,20.03,3,2.97,25.88,98.37,2
5519,115439.3901,550.0,2,2,450.64,37.57,9,50.07,4.96,94.08,5
5520,351705.5407,1084.84,2,3,644.13,43.47,6,23.27,11.83,94.36,6
5522,242858.6649,660.69,2,3,735.01,42.55,10,82.2,12.11,89.22,7
5523,339013.2837,1159.38,3,4,366.84,44.69,8,36.82,6.4,99.44,6
5524,325171.012,1385.96,3,3,47.23,16.35,7,16.12,25.32,93.98,6
5525,539870.7988,1249.28,2,4,803.57,29.45,10,19.1,5.46,97.86,5
5526,225509.6491,550.0,2,3,113.65,35.26,6,7.66,14.02,88.03,5
5527,533735.283,1132.88,3,3,686.08,1.66,10,72.09,31.97,83.1,8
5528,498851.7088,890.09,3,4,269.05,62.7,10,54.09,8.36,95.33,7
5529,175921.5956,1372.17,1,1,873.65,25.83,4,35.49,9.06,96.34,4
5530,219833.9251,550.0,1,2,598.67,11.77,6,80.89,20.46,91.13,5
5531,322009.8981,1528.82,3,3,624.83,1.12,7,26.67,0.14,89.93,7
5532,329881.689,1227.08,1,3,257.05,30.55,3,26.32,2.67,93.1,7
5533,263088.4075,733.56,1,1,510.23,38.18,6,45.71,21.94,86.38,2
5534,178277.2988,783.68,2,2,540.28,22.14,5,28.55,6.84,89.6,2
5535,152308.4204,874.53,1,3,381.24,40.79,6,82.95,22.35,96.08,4
5536,210296.1478,1460.2,1,2,606.25,57.54,6,56.09,26.73,88.29,3
5537,192633.9577,1647.35,1,2,432.94,30.26,5,35.04,15.92,90.33,4
5538,277441.6937,1065.81,2,2,497.32,38.53,7,64.97,16.98,99.9,4
5539,667923.2014,1390.12,3,6,563.31,24.52,9,20.39,3.17,86.53,6
5540,387343.3414,1050.8,3,3,639.11,22.15,8,77.06,42.99,99.21,6
5541,284318.2353,1659.19,2,3,719.3,13.26,9,11.22,32.25,96.59,7
5542,349899.8075,1070.66,3,4,253.99,19.08,9,42.25,38.3,90.01,6
5543,380952.6277,1271.07,4,4,1200.19,2.22,10,64.13,2.2,98.1,5
5544,184673.4119,550.0,3,3,557.79,62.83,6,60.27,39.71,91.16,3
5545,268485.508,1198.58,4,3,1100.73,40.7,7,37.5,9.9,87.97,7
5546,462394.7906,1658.26,2,4,682.33,16.96,7,25.51,4.4,99.76,8
5547,126155.5558,592.62,1,3,584.6,30.37,4,70.66,8.48,99.9,4
5548,341137.3523,717.49,4,3,487.61,21.91,5,132.58,1.29,92.9,5
5549,208211.2095,550.0,2,3,265.21,5.78,6,37.09,14.77,95.82,6
5551,243095.2922,819.87,3,3,516.74,19.64,6,83.44,32.16,88.35,3
5552,113517.1348,702.7,1,2,575.39,49.19,6,67.05,16.64,88.14,4
5553,171058.31,628.51,4,2,500.23,11.88,6,15.82,47.04,89.15,5
5554,350775.5173,1729.0,4,4,976.73,45.88,5,11.96,6.0,99.9,9
5555,168159.7604,802.52,1,4,631.97,24.02,10,17.9,44.87,99.9,3
5556,215193.788,796.53,1,4,591.0,59.31,7,33.72,39.29,99.9,7
5557,312373.5076,550.0,2,3,901.68,45.68,8,20.04,25.71,98.81,4
5558,368225.0555,767.05,4,2,101.45,33.59,9,80.14,25.5,90.79,7
5559,319462.0467,550.0,2,4,177.28,18.5,8,69.51,21.65,89.35,4
5560,250745.5197,1215.17,2,2,691.02,31.94,8,113.05,18.91,92.7,5
5562,242583.861,550.0,1,2,271.0,5.8,3,140.89,16.02,89.82,2
5563,423958.8646,935.24,3,2,351.22,44.61,6,54.06,6.49,99.9,8
5564,438473.4817,1032.01,2,4,402.07,16.69,9,24.28,0.04,95.91,4
5565,410505.7881,1037.77,2,4,22.57,60.16,5,14.34,18.15,94.08,5
5566,235364.9007,575.16,2,3,829.79,42.17,6,61.99,22.33,94.51,4
5567,147211.5983,550.0,1,3,2.0,30.77,6,79.16,40.47,95.87,3
5568,242997.8024,550.0,3,4,696.95,43.1,8,58.71,19.56,88.64,5
5569,166443.2347,550.0,2,3,594.82,25.54,5,71.5,37.09,94.24,6
5570,214948.975,550.0,1,1,472.17,2.96,6,18.29,16.01,93.16,2
5571,117833.0743,550.0,1,2,395.98,73.85,5,133.07,10.53,98.44,3
5572,299926.3906,569.54,2,3,347.87,39.59,3,29.78,12.98,99.9,2
5573,131576.8368,550.0,2,2,363.3,13.84,6,18.33,21.52,87.84,5
5574,255864.0649,1373.91,1,3,1342.37,56.55,9,58.65,8.01,96.93,5
5575,450725.5037,1543.25,5,3,454.73,32.21,10,5.76,3.27,88.71,9
5577,365333.5173,981.82,2,4,690.83,66.23,7,36.44,15.22,91.0,2
5578,247780.4737,776.64,3,3,574.18,23.16,6,47.78,17.25,89.03,7
5579,297285.8169,1281.8,3,3,858.82,50.4,7,85.11,2.22,90.12,8
5580,267223.3677,1648.24,2,3,109.9,6.9,8,72.56,3.8,93.95,10
5581,287941.7178,1153.8,4,4,708.58,28.6,9,14.71,17.16,92.55,5
5582,108352.0404,1077.31,1,3,341.77,36.39,8,43.83,37.29,93.08,2
5583,293761.9376,888.27,1,3,101.71,58.76,4,140.28,17.44,89.66,5
5584,272141.8741,2276.81,2,3,407.48,44.92,7,1.3,13.22,99.9,6
5585,95078.5366,550.0,2,3,297.04,20.47,9,60.46,9.02,91.46,4
5587,205364.9148,682.7,2,2,255.42,20.91,8,111.7,17.84,97.95,4
5588,126134.1796,550.0,2,2,946.35,30.7,7,0.16,33.0,99.9,6
5589,212091.3363,1441.51,2,2,560.35,2.19,8,58.22,25.69,99.9,3
5590,481586.8265,1363.77,2,4,1012.71,4.34,6,34.33,12.04,94.17,4
5591,181103.5026,1347.17,1,4,376.98,20.52,6,30.51,24.99,88.96,3
5592,262237.5917,823.84,4,2,900.04,46.56,6,42.5,3.12,94.86,6
5593,109741.0849,963.22,1,1,477.84,43.83,5,76.36,13.49,96.65,6
5594,474375.6673,550.0,3,4,553.98,11.48,7,20.74,17.93,94.01,8
5595,541235.5038,1269.76,4,3,1009.57,57.27,7,42.51,4.98,96.55,5
5596,252796.5789,614.7,1,4,693.29,11.43,9,25.55,35.14,99.9,6
5597,366993.5218,916.98,3,3,304.61,41.97,8,10.82,18.31,96.88,8
5599,141284.894,720.01,1,2,745.72,19.26,5,68.45,50.06,89.14,4
5600,328391.6367,936.49,2,2,379.33,56.26,7,46.35,22.26,99.9,7
5601,140480.1178,550.0,3,1,336.71,65.43,6,2.48,11.07,81.06,3
5602,298794.561,678.77,2,5,559.45,37.69,7,18.94,15.71,95.94,3
5603,223834.2497,550.0,2,4,97.11,0.22,7,44.48,15.23,88.59,7
5604,150163.8716,574.52,3,2,414.02,55.0,4,41.84,29.57,90.24,2
5605,148537.9023,550.0,1,3,83.41,36.73,4,87.14,4.38,86.1,1
5606,363786.1727,1601.53,1,4,705.82,37.84,7,3.16,5.56,99.9,4
5607,132104.0494,907.51,1,3,875.99,24.46,7,56.63,11.87,96.98,5
5608,605073.6116,1029.28,4,4,823.45,15.57,9,53.3,5.63,96.52,9
5609,151940.0427,1072.97,1,2,352.41,31.76,8,7.62,11.45,93.24,5
5610,333735.1911,885.62,2,4,680.56,4.08,7,8.96,16.15,94.25,4
5611,175648.9446,1168.67,2,2,750.11,2.21,6,56.8,7.21,95.52,7
5612,476261.3868,1454.36,3,2,643.19,6.68,10,42.47,10.29,97.35,5
5613,289564.8079,879.71,3,2,555.21,43.92,10,15.95,10.97,91.96,6
5614,206050.2198,550.0,2,3,24.75,39.23,7,90.37,21.11,90.03,6
5615,291226.6805,746.71,2,3,1044.52,7.06,8,14.67,4.41,95.44,8
5616,317966.9791,965.41,3,4,570.31,19.82,10,125.47,30.33,91.72,3
5617,355201.9424,722.72,1,5,727.14,67.67,8,47.27,15.28,88.47,3
5618,331024.3962,877.75,3,2,933.82,20.51,9,61.71,15.41,95.12,5
5619,226866.3935,1830.94,2,1,446.63,2.24,9,0.5,9.03,97.0,6
5620,418899.9362,868.5,3,4,93.81,51.03,8,52.24,25.13,91.61,6
5621,163072.4876,682.34,2,3,232.87,40.19,9,71.93,34.12,89.72,3
5622,370495.3218,1375.84,3,2,419.82,26.18,10,47.96,3.15,88.15,5
5623,355415.1088,653.62,3,4,525.86,31.24,6,64.06,36.02,94.19,7
5624,121280.246,550.0,2,3,115.41,16.39,5,8.52,28.71,90.12,1
5625,210467.5593,1208.45,1,3,672.11,16.9,6,47.78,1.55,94.06,6
5626,527805.1623,1459.29,2,4,419.43,28.59,7,26.19,12.6,93.07,6
5627,358954.4705,1211.73,2,3,516.89,21.83,9,38.15,25.04,90.16,6
5628,278006.7584,798.01,3,2,537.99,39.76,8,44.62,16.81,92.65,4
5629,126372.039,882.35,3,2,663.78,38.72,6,90.68,16.03,91.56,3
5630,351857.5163,1721.9,2,4,219.41,15.82,9,69.83,5.92,84.7,8
5631,276852.617,1345.45,1,3,690.81,44.58,7,80.99,3.44,91.85,7
5632,456675.9896,1187.94,1,5,648.2,2.47,9,23.57,4.17,97.08,4
5633,161330.406,550.0,1,3,108.1,72.88,5,105.65,10.26,85.66,2
5634,147760.8634,550.0,1,2,977.1,75.51,6,5.05,11.81,94.83,2
5635,134893.7547,854.43,2,2,751.82,13.6,5,84.0,34.48,97.45,9
5636,171908.0275,613.5,1,3,657.78,31.39,9,64.14,3.31,99.9,6
5637,346664.0448,550.0,2,4,747.99,14.98,9,81.19,24.77,93.21,3
5638,399718.2074,1510.98,4,2,440.43,24.34,9,20.07,25.71,86.48,6
5639,372219.1404,1133.59,3,2,522.6,38.98,5,7.97,5.94,93.59,5
5640,151921.942,1294.53,3,1,675.07,49.3,4,52.53,25.0,99.9,3
5641,245099.9209,991.57,1,4,568.42,20.61,9,61.74,31.63,98.12,6
5642,249026.8006,1297.69,3,2,398.22,37.61,9,22.43,7.16,94.54,4
5643,309066.6847,1024.25,1,4,423.29,27.95,5,21.27,18.08,92.11,2
5644,299616.9397,581.12,2,3,19.27,55.87,8,43.88,6.51,85.39,6
5645,452624.6154,1212.22,1,4,479.64,12.2,7,48.11,17.37,89.19,6
5646,192613.5071,550.0,2,2,349.55,39.72,5,107.8,21.23,92.7,6
5647,540879.1441,1832.72,1,3,402.74,38.12,10,65.27,4.73,97.51,6
5648,407297.9846,1871.96,2,3,210.36,30.99,10,20.9,16.52,95.93,6
5649,221955.555,550.0,2,3,210.65,53.64,6,58.79,36.66,87.7,4
5650,396163.9063,761.54,1,4,232.87,52.71,4,53.11,28.2,94.87,5
5651,273234.9181,879.41,2,3,105.34,19.63,7,61.42,5.37,87.83,5
5652,257438.9156,1159.68,2,3,695.59,29.83,6,7.37,6.68,99.13,7
5653,302956.7209,809.51,1,3,766.82,35.65,7,9.54,7.56,96.1,7
5654,203871.3077,606.65,3,3,22.75,70.74,7,13.53,17.01,99.9,6
5655,166306.0265,1200.2,2,2,486.72,1.67,6,66.8,0.78,91.67,3
5656,291851.8906,1386.69,1,4,754.54,36.86,5,37.65,2.96,90.24,5
5658,597936.86,2240.4,4,2,725.03,56.42,8,46.22,13.61,90.35,6
5659,233394.502,777.06,1,4,581.88,25.54,4,49.67,7.86,91.97,1
5660,180264.3626,550.0,1,2,40.9,37.83,7,71.38,29.67,91.63,4
5661,305326.2732,723.81,2,5,240.35,39.84,10,58.92,14.58,95.86,5
5662,122746.0041,550.0,1,3,323.4,18.0,4,28.15,20.61,99.9,2
5664,257203.9345,1551.35,1,4,814.38,15.43,9,58.2,10.13,96.66,4
5665,154994.5258,685.34,1,2,929.85,35.17,6,29.55,44.02,97.41,2
5666,399436.5842,934.62,3,4,474.59,20.06,10,71.16,10.88,92.46,5
5667,679097.4556,2010.62,3,4,483.35,5.37,9,37.36,2.15,94.15,10
5668,138761.6006,550.0,1,3,167.25,34.45,4,60.67,41.96,88.6,2
5669,531828.5757,898.96,3,5,448.71,40.34,8,12.92,13.22,99.9,7
5670,407330.3591,921.63,2,3,524.67,43.72,8,5.11,28.41,92.78,5
5671,163869.4855,550.0,2,4,539.29,7.46,7,65.07,15.13,87.5,4
5672,374775.5437,1087.62,4,3,715.63,21.8,9,57.12,13.68,99.9,8
5673,137599.9971,550.0,1,4,786.11,52.07,8,13.61,14.76,86.81,3
5674,579785.4694,1575.75,1,4,399.43,58.72,8,17.91,15.66,90.62,6
5675,316030.1699,1420.92,1,4,457.31,10.64,6,18.35,0.07,99.9,2
5676,302138.7007,1664.88,1,4,980.87,39.32,10,66.71,27.34,96.92,7
5677,233971.9901,550.0,1,4,499.04,68.61,7,31.79,22.87,86.13,5
5678,239704.9986,618.72,1,3,454.33,17.5,9,48.16,22.42,89.93,2
5679,418385.4546,1501.57,2,3,676.33,14.76,8,0.01,11.83,90.66,9
