,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,RenovationQualityRate
6524,194706.3253,792.46,1,3,181.11,33.25,5,58.12,16.11,97.32,5
3622,208666.9791,550.0,1,4,433.47,17.92,7,94.64,44.69,88.11,4
667,384852.8758,622.97,4,3,1043.84,26.91,8,27.37,8.27,94.29,4
3745,451392.1117,1303.24,2,3,989.25,25.71,9,30.85,17.25,96.24,5
1151,198868.8431,683.19,1,3,293.02,30.63,8,59.58,23.7,97.63,6
4833,182354.8625,550.0,3,4,637.95,32.73,7,75.47,4.78,88.35,4
6634,542916.9681,957.1,2,6,803.31,44.63,8,76.78,27.19,91.18,5
6728,370193.4112,836.16,4,3,122.89,64.91,7,8.51,7.59,99.9,7
688,484163.7669,1442.01,2,3,282.2,26.76,6,3.53,12.53,92.23,3
6411,378154.426,591.37,2,5,611.89,31.45,6,39.34,8.41,91.92,5
4754,329770.112,1558.39,2,2,451.96,45.11,5,18.19,6.47,93.6,3
3574,339933.3714,838.11,4,2,599.05,5.5,10,83.72,2.03,93.94,7
78,455877.0274,1029.31,4,2,412.54,44.29,6,86.13,22.07,91.83,6
3767,297105.0299,1735.68,2,2,463.03,39.44,5,32.12,6.71,89.14,5
5554,350775.5173,1729.0,4,4,976.73,45.88,5,11.96,6.0,99.9,9
4377,167293.5054,550.0,2,1,684.06,31.58,5,23.43,26.05,88.41,1
3782,189564.2486,1055.06,2,3,890.91,68.04,6,29.97,26.56,91.61,4
5734,328549.876,550.0,3,4,234.87,58.21,7,119.98,24.44,91.26,3
5620,418899.9362,868.5,3,4,93.81,51.03,8,52.24,25.13,91.61,6
5249,106645.3587,934.57,3,1,346.34,79.29,8,45.2,2.14,84.45,4
866,267549.2592,1211.19,1,4,391.27,50.28,8,6.11,19.9,90.83,4
2588,528618.8707,1112.56,1,3,915.48,47.96,4,2.15,33.08,93.7,5
5675,316030.1699,1420.92,1,4,457.31,10.64,6,18.35,0.07,99.9,2
2775,99325.70034,796.75,2,1,490.35,61.69,5,49.0,2.66,88.45,4
2545,151561.3852,700.38,1,2,563.56,28.13,6,116.62,12.74,99.9,7
450,342049.4357,606.37,3,3,545.39,42.28,9,27.27,11.33,88.85,7
6847,298957.4967,1475.63,2,4,416.89,25.42,8,36.99,16.01,99.9,8
6423,469642.9725,1154.31,2,3,321.39,43.9,9,15.68,21.34,96.83,4
2661,150330.041,1137.38,1,2,353.43,66.78,4,95.65,28.37,92.32,1
819,224747.4841,587.4,2,3,342.57,36.43,7,7.64,11.36,89.53,3
796,171563.133,550.0,3,3,1023.45,3.96,8,62.71,14.45,87.38,7
2670,344017.9281,1287.98,2,3,519.49,27.01,8,5.64,3.9,99.9,4
3269,182601.1792,550.0,3,3,637.83,26.0,10,15.36,10.04,99.9,4
521,335423.1111,811.92,2,4,19.64,21.89,7,44.8,25.54,95.51,2
1600,409528.0416,1140.2,2,3,441.71,33.81,6,40.89,3.4,88.79,3
5285,485724.5886,1537.28,3,3,258.36,44.21,4,71.96,12.53,87.74,3
5065,241973.132,840.88,1,3,221.11,56.24,5,44.96,5.59,91.74,6
1261,216105.8736,1280.29,2,4,504.68,13.82,10,2.48,1.39,97.76,7
6378,474085.9329,1443.7,1,4,193.93,24.69,7,67.64,0.93,91.46,3
2470,472529.7265,1403.77,2,3,129.39,24.71,6,3.47,4.21,87.01,2
6685,271185.4808,1537.35,2,3,659.73,20.39,8,34.3,1.79,91.74,6
186,144270.6511,966.05,2,3,366.65,56.62,9,7.85,40.41,93.52,3
6502,478799.9918,1040.5,2,4,398.24,21.78,8,33.69,7.56,93.19,4
534,93232.90803,550.0,4,1,761.09,39.02,5,0.13,10.68,91.86,1
5681,381476.7155,1216.64,1,5,706.24,0.11,10,51.22,49.81,91.66,7
984,181909.8306,550.0,1,2,956.66,28.22,5,18.07,1.2,99.9,1
102,416597.0363,1138.0,2,4,300.71,10.83,10,12.93,13.93,99.43,7
4140,271635.8595,823.98,4,3,1300.08,28.98,7,18.82,23.71,99.9,5
3056,126778.5049,1398.37,2,2,865.6,28.5,6,30.62,11.06,89.5,3
2957,243698.2698,930.25,2,4,755.24,51.56,10,46.67,2.46,96.43,9
1721,377664.7339,1903.55,2,3,1077.64,32.96,8,59.5,15.8,95.06,5
5009,239449.537,1293.03,1,3,1045.77,48.02,6,20.85,30.95,90.46,5
3405,484590.9808,1175.07,3,4,175.45,26.41,9,44.08,11.09,95.87,5
815,152661.8792,599.43,3,3,191.79,42.13,4,94.11,30.41,90.8,1
2335,226944.7235,2061.42,1,2,570.44,0.75,9,74.53,10.03,96.38,6
6320,653098.2287,1292.55,4,3,692.31,24.5,8,16.89,1.19,92.77,6
2634,651993.5077,1363.54,3,5,229.35,37.92,8,55.7,11.04,95.3,5
4937,174243.2503,550.0,2,2,480.48,19.06,7,13.68,30.46,91.15,4
3377,469757.2951,559.96,3,3,298.95,54.76,7,14.72,13.59,97.11,8
590,417295.1059,1597.38,3,4,376.09,24.5,10,15.7,5.79,99.9,7
6021,409313.7256,1295.36,4,3,482.35,20.82,10,27.45,11.15,96.79,7
1150,170448.1784,1067.85,1,2,429.77,19.06,5,30.9,5.59,95.51,6
5877,139012.3328,676.08,3,1,712.62,16.66,4,82.09,14.82,99.9,4
3924,595309.7115,597.95,2,6,684.18,29.81,10,47.87,2.91,94.26,9
3895,102811.3906,1173.75,1,2,517.21,39.3,7,55.1,27.23,94.07,3
3904,214878.8232,796.96,2,1,338.71,35.29,7,50.9,2.72,88.22,2
6379,284573.5039,1119.47,5,2,1157.72,22.86,6,22.65,5.97,89.01,8
1373,235053.9275,990.97,1,3,209.96,62.61,4,83.92,22.58,87.71,5
6877,217689.4574,550.0,1,1,189.61,52.14,5,109.39,44.97,92.3,4
6062,261240.2269,550.0,2,4,420.18,18.43,8,34.09,43.21,83.65,5
245,215416.4879,1913.94,1,1,468.23,2.21,4,0.86,6.35,85.61,4
3603,237289.5945,1343.88,3,3,1154.36,5.55,10,41.82,17.39,99.9,8
6417,495641.0722,2084.71,3,2,752.92,38.97,9,53.43,0.89,97.56,10
5095,191719.6633,550.0,1,3,655.46,52.51,4,18.21,42.24,96.62,4
38,220449.0188,641.92,2,4,728.7,1.13,9,92.3,15.02,99.07,6
781,453631.532,550.0,2,3,349.43,2.61,10,42.73,14.91,98.83,6
3554,196840.4434,1069.43,3,2,624.27,7.39,8,54.85,2.94,97.53,3
5779,647940.0255,1370.88,5,4,970.89,28.58,9,30.69,2.84,90.59,4
5898,91076.81329,550.0,2,2,196.84,12.43,4,27.22,26.31,92.29,1
3179,257701.0525,1579.89,3,3,646.67,26.46,7,41.33,24.81,99.9,5
6613,201344.7585,960.93,2,2,324.38,39.09,5,9.77,19.44,93.71,2
3580,436153.2994,1035.55,2,6,187.9,74.41,10,57.28,15.3,93.69,4
588,571365.9853,1476.04,3,4,393.1,68.22,10,29.88,15.71,82.16,4
5811,528932.0192,728.47,2,3,902.47,15.88,8,63.29,3.19,92.28,6
6912,446605.6897,821.75,4,3,843.05,4.28,6,34.54,17.0,99.9,3
5353,365937.7664,1286.44,2,3,78.37,0.97,7,115.1,34.61,93.14,5
6172,202859.6837,576.38,1,4,935.22,30.12,8,110.8,22.07,99.9,5
671,257820.883,1231.41,1,3,247.54,69.66,5,26.01,13.0,89.13,6
3357,601712.3569,1359.74,3,4,515.75,22.8,10,45.27,14.49,92.3,5
4804,175759.5376,694.38,2,2,691.32,4.9,6,70.92,30.89,93.07,6
2212,175313.6982,934.87,2,2,710.71,49.84,5,16.18,28.4,91.56,7
5438,246206.4743,550.0,3,3,94.14,39.33,9,96.84,30.45,99.9,8
2616,259072.1918,572.97,1,4,414.17,30.54,8,26.68,35.6,93.1,4
6515,176525.3283,1095.53,1,3,347.73,38.92,7,88.28,30.45,92.85,4
1075,112529.2773,550.0,1,2,12.93,19.18,5,33.46,19.83,86.3,4
6254,491058.1524,912.18,2,4,466.76,0.46,10,39.33,3.47,98.21,5
3845,254900.1712,730.3,3,4,1162.25,24.96,6,8.95,5.83,92.75,6
1237,237392.0616,993.27,2,5,362.75,50.7,5,53.42,11.41,93.34,3
158,173749.1011,550.0,2,4,80.0,62.86,5,36.86,8.79,89.06,3
4722,388822.7101,550.0,3,3,111.45,33.57,6,1.93,8.14,88.1,4
1723,319313.7717,1236.08,3,2,766.17,21.04,8,47.44,14.17,99.9,6
6832,495929.0495,1180.31,2,5,712.91,49.16,7,35.71,10.45,92.78,5
1536,432756.0642,1586.43,2,6,356.56,51.48,5,22.57,30.01,99.9,7
4586,99853.44799,926.68,1,1,358.07,12.14,3,9.61,12.01,93.28,4
4320,388416.6197,1382.66,3,2,301.07,44.48,7,9.63,11.21,99.9,7
3253,146078.6874,550.0,2,3,877.74,46.0,5,21.27,17.13,87.25,1
1932,149402.0683,1610.1,1,1,98.2,61.7,5,44.86,9.59,99.9,6
2095,191792.6936,1396.28,1,3,178.94,50.85,9,65.71,26.49,90.96,5
5644,299616.9397,581.12,2,3,19.27,55.87,8,43.88,6.51,85.39,6
6670,575023.6845,1810.83,3,4,801.94,7.63,8,56.97,4.33,99.9,5
2886,301554.775,746.96,3,2,335.93,26.65,3,17.1,5.4,87.14,3
5766,341905.6708,1280.45,2,4,777.26,36.67,9,71.64,6.42,99.9,7
3428,311117.3515,550.0,2,4,1075.76,11.65,10,30.91,5.49,96.61,6
243,489889.2199,1120.54,3,4,556.24,27.84,10,35.65,15.37,94.9,7
67,562151.053,1286.17,3,6,387.44,21.56,7,17.5,0.23,95.34,3
4546,197713.3609,959.11,2,2,105.58,29.51,6,54.42,41.94,94.94,2
1711,173230.4008,1243.54,1,3,511.24,53.02,8,38.65,11.35,99.69,3
3147,102361.1318,632.25,1,2,575.53,15.28,5,14.13,17.2,90.94,1
4808,187995.7479,550.0,1,1,241.85,41.95,8,47.1,15.7,96.35,2
3453,98837.63349,550.0,2,2,622.5,24.53,7,18.87,6.01,90.75,4
663,500642.8657,1417.24,2,4,573.58,18.81,10,7.1,6.17,99.9,10
3898,487047.1794,1123.12,3,4,204.76,22.51,8,51.0,16.84,96.06,6
77,358519.7049,1864.95,3,3,855.28,16.03,10,53.04,19.61,99.37,9
3441,212120.0921,550.0,3,4,447.98,53.27,9,29.22,28.28,89.1,7
639,392990.4556,1203.36,3,2,190.19,39.23,7,72.55,15.64,98.94,7
4636,323164.5796,1871.4,3,2,1056.66,30.08,6,44.64,0.39,92.26,4
2303,194319.3127,1059.87,2,2,839.43,16.47,5,42.99,22.79,86.82,4
6188,170728.7881,841.15,1,2,263.56,22.73,5,71.16,2.85,99.5,4
429,313484.1485,822.24,1,4,967.04,51.71,4,66.18,17.17,96.51,6
191,223576.1619,1040.39,2,3,363.11,10.43,8,12.24,1.5,86.69,5
3644,250923.2967,991.63,2,3,449.5,66.92,10,53.67,11.62,85.1,5
6,126925.7731,550.0,1,5,286.36,53.45,3,75.62,34.53,84.64,1
3690,453381.6964,1649.83,2,3,709.08,27.17,10,5.21,9.93,99.74,5
5199,202571.4329,1286.47,2,2,341.25,42.57,5,43.89,9.41,95.35,5
6268,163022.5614,813.05,2,2,686.5,27.54,4,23.27,6.99,92.49,4
3880,122880.1573,550.0,1,3,687.41,30.2,5,29.25,29.36,90.49,2
5098,248492.4663,908.64,2,4,756.56,46.34,9,23.39,43.38,91.77,8
709,543120.4207,1476.09,3,3,353.2,35.18,9,102.72,10.09,98.86,5
3788,579828.7902,1197.95,1,4,424.29,2.54,8,39.78,0.78,88.94,5
6554,208765.4992,550.0,2,2,550.75,10.32,7,19.23,7.15,84.49,4
3429,163287.2633,1125.46,1,3,1066.76,70.03,6,16.53,20.3,90.88,5
6008,393815.2236,1116.57,3,3,55.32,60.8,6,60.82,24.39,88.39,4
4257,409150.0566,1050.81,2,3,864.6,47.92,10,0.17,19.29,89.6,5
3995,389062.31,733.04,3,4,145.4,42.67,8,4.15,14.29,99.9,6
5093,435340.0265,1209.54,4,4,773.02,12.29,9,28.92,16.46,86.93,6
6825,161529.1313,671.5,2,3,481.64,52.18,10,55.23,15.78,99.9,4
5556,215193.788,796.53,1,4,591.0,59.31,7,33.72,39.29,99.9,7
2987,518804.1995,1218.77,3,3,60.66,26.54,8,32.93,3.14,99.9,3
5104,488847.3307,1049.45,2,4,1036.44,59.32,7,63.59,5.22,98.08,7
3799,280770.2438,774.44,2,3,947.55,66.5,8,48.69,0.44,97.63,4
1797,414459.5702,1998.75,2,4,783.16,49.96,10,17.16,12.23,95.53,6
406,346591.1288,2187.19,2,1,222.5,17.14,8,49.71,5.11,94.0,6
3271,293923.001,1322.13,1,4,438.24,39.86,7,6.34,19.99,99.9,7
4189,453458.35,1412.25,2,1,777.83,24.89,6,15.21,2.22,92.94,9
1346,251516.9781,632.32,4,2,488.42,34.18,8,29.78,27.75,89.08,4
313,542634.4865,1850.41,4,2,380.26,12.84,9,22.38,0.61,86.96,4
139,99267.04837,550.0,3,2,242.65,45.42,9,3.12,17.34,91.12,3
4167,648983.5545,1633.22,3,3,737.41,50.28,8,4.36,1.82,94.02,8
4139,545669.8696,1504.98,4,2,681.11,55.41,7,70.59,6.77,87.94,7
5861,398689.0703,663.24,3,2,181.82,33.49,6,19.88,2.18,92.35,5
4807,611335.534,1594.79,3,3,423.56,36.53,7,44.55,4.78,96.85,7
5613,289564.8079,879.71,3,2,555.21,43.92,10,15.95,10.97,91.96,6
4233,646526.0787,1924.5,5,3,427.88,5.92,9,0.32,31.24,98.73,9
2319,205986.8246,550.0,2,3,425.85,30.44,7,36.69,7.08,97.07,6
6380,294657.38,1480.48,1,2,1058.42,9.74,8,21.59,18.03,94.77,5
785,363179.2547,963.49,2,3,593.93,35.6,9,27.91,12.26,91.06,6
2336,198341.7797,916.71,1,3,579.87,28.83,4,27.64,8.22,83.99,3
2557,288465.6413,774.77,1,4,314.94,2.14,10,20.7,10.06,93.34,6
5354,205876.162,1632.19,1,4,514.36,50.26,8,34.43,19.81,95.97,6
5848,528410.9298,2007.78,3,4,1069.97,38.88,9,21.7,23.63,92.67,6
1290,334719.6051,1572.46,1,3,792.09,30.2,4,9.53,22.68,95.51,9
2539,339088.6206,682.53,3,3,873.23,37.13,8,48.83,13.8,96.48,7
146,92938.70913,960.39,2,1,56.01,48.45,5,45.56,19.38,99.9,5
3228,347294.6279,1148.9,2,2,323.78,26.85,6,15.06,0.76,97.51,5
1851,226404.3435,1220.57,2,3,986.43,0.4,9,30.66,22.21,88.94,4
298,215335.419,630.11,2,3,470.22,0.39,8,27.9,2.76,92.16,5
1033,164309.6409,550.0,2,3,458.77,28.06,6,131.75,35.61,86.7,5
5853,420008.0172,2034.08,2,3,230.2,6.35,10,20.63,7.33,83.04,4
1958,216365.0686,1002.01,2,4,755.42,19.42,6,60.79,5.38,95.83,2
4505,155913.4548,942.18,1,3,721.79,10.89,8,36.56,3.86,94.98,4
6231,130151.0263,652.13,2,2,428.53,34.3,8,89.84,20.91,95.29,6
2832,343937.572,813.95,1,4,923.03,52.5,8,18.46,5.62,95.14,5
1852,425217.6306,1967.05,2,3,1080.25,23.29,9,97.49,17.71,83.9,7
6414,314438.3722,550.0,2,5,761.44,34.19,8,3.49,11.6,96.87,3
4490,142984.178,550.0,2,3,164.88,38.5,5,109.05,25.7,95.18,1
1889,422776.1832,1798.99,2,2,743.83,36.45,5,14.89,2.53,98.09,3
3445,129485.9721,752.01,1,4,660.36,43.6,9,18.97,1.83,95.47,5
6314,110960.1235,555.0,2,1,740.36,33.9,3,40.76,26.61,94.46,3
6490,220880.9254,550.0,2,4,480.89,0.75,9,65.57,21.56,99.9,4
1998,295544.7864,1569.16,3,2,819.59,11.91,8,122.54,14.02,95.36,8
811,131819.8828,557.98,1,4,59.19,44.5,6,51.15,16.71,95.43,3
2973,301419.9178,873.55,1,3,481.13,60.73,5,10.23,12.46,96.94,5
4610,182011.2419,1129.54,1,4,571.13,3.09,8,38.96,0.72,97.92,4
278,194645.6957,550.0,1,2,459.12,31.68,7,43.19,34.65,94.78,1
3589,253190.5315,1121.1,2,4,437.81,43.68,8,22.44,9.42,99.9,6
4110,193155.3973,1224.95,3,2,847.58,2.17,8,21.96,1.81,95.48,3
5270,394371.9124,1668.25,3,5,758.91,29.89,8,39.69,8.05,99.9,9
499,118339.1469,1336.58,1,1,938.65,48.3,5,75.04,5.11,96.15,5
402,227591.673,998.15,2,3,583.62,23.69,6,34.62,10.82,93.42,6
4466,301411.1411,811.2,3,3,396.22,49.6,6,39.27,29.12,94.42,5
1649,218689.6891,550.47,3,3,476.61,39.25,9,46.48,17.9,93.54,5
356,208981.4525,1401.71,1,2,497.84,69.09,6,49.18,3.12,95.93,5
5096,333119.4581,1312.07,2,3,1016.73,43.54,10,5.67,38.46,98.34,6
5264,249996.7756,728.24,3,3,616.13,41.13,4,12.34,16.42,86.29,4
6823,713993.1241,1326.29,4,4,174.91,13.25,9,33.4,20.54,94.7,6
4789,191659.7138,942.63,1,3,166.58,32.47,9,28.16,7.47,90.82,5
5031,470218.5031,1244.67,2,3,932.4,52.85,8,38.72,26.23,99.9,6
2410,256123.2288,770.2,2,4,443.68,45.32,5,42.78,18.51,91.86,5
6693,403224.7699,1914.87,3,4,273.61,30.67,9,7.95,13.35,91.49,7
5273,140842.3883,550.0,1,3,1341.99,1.51,5,49.34,18.49,99.9,3
2985,215617.7792,707.78,1,3,892.92,51.71,8,73.75,34.67,92.82,4
6475,432179.2694,1885.27,1,3,385.69,34.29,7,63.41,29.06,92.97,4
4556,178681.0914,706.65,1,2,346.58,54.6,3,36.93,21.73,92.57,2
467,320569.0269,1124.19,2,3,439.41,14.72,9,54.96,23.52,97.86,6
25,139404.3725,976.2,1,2,34.11,53.63,7,56.83,21.91,93.36,6
1322,310531.4984,990.0,2,4,804.71,50.74,8,24.61,31.22,94.09,7
4408,266190.2215,1038.6,3,2,773.0,45.01,5,40.42,31.22,86.02,4
1725,270401.0649,2093.21,1,2,214.02,64.46,8,2.41,25.64,92.01,4
1939,578321.3378,2129.37,3,2,686.11,20.33,8,48.01,17.55,96.41,7
642,221064.633,732.21,2,2,102.03,0.35,7,20.33,19.03,91.18,3
4640,365893.4119,909.46,2,3,355.83,47.66,7,29.92,40.83,87.72,1
4564,109352.9138,550.0,4,1,621.84,52.63,6,89.9,6.02,90.35,6
4465,260661.6555,1454.19,2,4,599.84,51.1,7,101.47,7.77,95.25,3
4855,416873.8237,1453.47,3,2,797.63,14.66,4,62.96,0.76,92.67,7
842,319753.5556,1090.75,2,3,534.13,28.53,8,24.56,31.58,97.55,3
1834,649669.2624,1481.17,2,3,866.11,22.61,5,9.44,17.45,99.9,8
4809,404071.5205,1487.0,1,4,806.68,31.53,9,35.92,3.82,94.64,6
779,261627.3172,978.37,3,2,680.76,34.85,8,74.67,17.86,88.36,5
2460,204136.2372,842.88,3,3,448.5,4.54,5,127.47,18.28,91.26,3
5741,290923.8511,1204.83,1,4,286.99,38.48,8,4.89,28.66,99.9,6
5397,578788.0282,1403.29,3,5,399.15,16.39,8,11.23,2.58,99.34,9
2240,691877.0097,1482.85,3,4,297.09,19.69,10,45.34,10.93,97.07,9
889,184180.3022,1248.3,1,3,347.05,11.27,7,57.76,15.15,93.83,5
4517,197878.8468,806.19,1,1,988.98,43.81,5,31.01,22.54,99.9,3
6822,227419.5738,1067.75,2,3,765.84,10.23,6,20.3,14.59,96.39,3
4351,93105.94989,871.09,1,2,351.15,2.13,8,5.13,21.37,94.67,5
6583,252073.0135,700.49,1,1,596.34,40.61,2,53.29,1.6,94.11,2
1106,324412.5087,960.99,3,2,841.25,16.49,5,115.0,42.77,90.4,6
1862,321147.6717,862.05,1,4,869.53,39.39,9,29.08,24.69,96.17,3
1480,284206.287,1685.09,2,3,865.25,47.63,10,37.5,19.54,99.04,9
5907,184777.0587,550.0,2,3,1039.23,27.5,6,51.61,21.27,99.9,5
464,208764.2546,1173.31,3,1,245.29,76.09,5,18.36,9.02,95.85,6
6333,196969.5943,550.0,1,3,418.08,31.09,8,18.03,19.54,94.79,5
545,181429.723,767.75,2,4,457.76,11.5,4,64.96,35.85,91.44,3
2535,251297.1141,1417.6,2,2,368.56,40.21,6,29.63,1.1,96.22,4
6454,299913.9487,697.13,2,4,430.79,68.64,8,84.78,10.78,92.23,4
5224,301303.5642,787.47,4,4,616.03,4.72,7,18.29,18.33,93.0,6
3399,223236.2557,550.0,3,4,254.76,16.84,6,4.98,28.15,99.9,6
3308,239657.1267,550.0,3,5,550.62,58.75,8,9.94,26.9,91.61,2
2759,348528.6559,816.72,1,4,713.46,18.06,7,26.89,9.37,90.24,7
5375,147745.9663,550.0,1,3,263.14,61.5,8,117.09,26.43,91.21,6
4875,253671.3641,794.16,4,3,213.83,32.69,8,108.68,21.95,99.9,5
1816,113742.3577,550.0,2,3,477.41,33.41,8,55.01,18.13,97.72,2
5533,263088.4075,733.56,1,1,510.23,38.18,6,45.71,21.94,86.38,2
55,197318.2591,556.22,1,4,233.88,48.64,9,42.32,13.08,98.9,4
3950,621039.3751,1134.03,4,3,984.12,12.9,10,26.84,9.89,88.72,6
892,213238.3186,550.0,1,2,601.51,44.86,5,21.57,15.95,91.52,2
1467,318018.4118,1029.83,2,4,393.99,49.11,7,46.67,17.87,92.3,4
1781,173075.952,550.0,1,2,33.49,59.3,5,77.55,21.33,94.35,4
2080,267076.1749,550.0,1,4,847.47,11.16,8,69.35,13.86,98.0,4
341,558091.1803,1117.64,3,4,1111.76,21.99,8,41.77,6.9,96.98,10
869,536763.4995,1312.94,1,4,365.39,3.88,9,38.57,17.1,94.84,7
3032,229748.6649,596.09,1,2,54.12,2.88,8,15.32,33.59,98.08,3
4643,331645.9971,555.11,4,4,620.0,25.52,5,25.87,14.47,97.48,3
6781,682957.6831,1946.87,4,3,815.24,3.88,10,36.06,3.72,99.5,6
1388,242853.308,550.0,4,2,154.58,41.08,5,27.46,1.69,85.53,1
1563,189156.7895,550.0,2,1,883.76,53.94,6,9.79,3.3,90.46,2
4755,265397.8247,1399.62,2,3,327.22,37.13,8,51.08,10.89,99.08,3
6943,284664.4704,1647.02,3,3,416.46,9.74,8,8.19,13.21,97.08,8
3608,668529.4837,1135.69,3,4,676.14,13.03,10,5.58,2.63,95.35,10
2627,461615.7067,806.9,4,3,364.67,47.38,7,21.13,17.57,92.67,7
5374,334089.7381,550.0,5,4,525.05,34.48,7,45.5,21.08,91.35,6
3597,652902.385,895.52,4,4,424.22,38.5,9,50.65,3.98,95.16,7
1108,378924.1605,1237.47,1,3,70.59,55.38,7,105.76,35.18,95.78,4
3993,596493.3763,1523.73,4,3,503.4,1.99,6,4.18,16.7,93.71,8
2107,459714.8161,1260.53,1,4,594.33,28.69,7,20.67,0.98,89.45,5
3964,437480.4485,990.25,2,4,974.18,22.18,6,2.22,24.93,90.51,6
4522,370523.9781,1065.64,2,3,398.25,21.77,7,43.63,3.27,90.97,3
2150,722695.5967,1345.36,3,4,218.21,14.77,10,69.46,14.17,99.9,8
3676,141848.9918,629.97,1,3,102.9,59.2,6,113.3,13.36,98.05,2
6473,411074.3785,550.0,1,1,187.73,35.3,5,58.55,42.59,95.5,1
3568,178729.4383,645.62,1,3,451.04,21.4,7,42.16,52.21,98.46,5
1283,257544.0629,576.07,3,2,450.58,17.39,6,82.85,4.34,91.56,5
9,200818.954,1068.3,1,3,629.24,38.4,4,24.07,22.23,91.87,6
4151,185486.3727,843.94,3,2,687.64,0.18,9,69.9,14.57,96.94,3
2864,144202.7392,554.35,1,3,198.32,31.51,7,80.3,8.17,85.1,4
6949,544573.6443,1031.45,3,5,355.85,25.33,7,44.06,11.57,95.96,3
6409,247526.258,1001.08,1,3,439.99,33.83,6,19.44,13.77,91.73,5
2358,290957.0203,1033.09,2,2,127.95,2.94,4,16.02,0.04,83.58,3
2100,411337.1456,1054.0,1,4,735.07,1.03,7,95.72,4.33,91.59,5
6968,220214.6421,550.0,2,4,39.63,24.77,6,45.43,41.95,99.9,5
5,394620.5868,550.0,1,1,317.82,62.92,4,141.84,19.99,94.52,1
774,228252.0107,550.0,3,3,389.02,29.16,8,62.75,1.27,91.96,4
88,341453.6385,708.49,1,4,937.85,34.27,8,41.12,0.51,89.85,4
6081,379823.6921,1173.31,3,2,449.36,40.64,6,76.55,15.83,99.9,4
3762,312287.0828,1479.17,1,3,756.72,4.23,10,31.6,4.64,95.2,4
6402,235206.2377,1442.29,1,3,549.36,9.6,6,93.97,6.74,92.4,4
6637,439281.9156,886.39,3,2,485.42,22.84,8,3.81,23.14,99.9,7
2255,310394.6298,633.49,3,3,27.15,25.92,6,121.9,22.2,95.12,5
4803,160304.1753,748.56,1,4,861.18,46.92,9,52.77,35.37,93.94,5
4153,234719.5722,550.0,1,2,413.16,22.04,3,79.69,27.44,99.23,3
5120,288153.2503,550.0,5,5,318.62,68.03,6,65.19,27.93,87.57,4
2484,190662.9313,747.84,2,2,692.21,39.76,3,114.59,47.56,82.72,2
6559,209259.0513,762.24,2,3,294.87,23.64,8,29.49,2.7,98.69,6
4308,340917.3854,550.0,1,2,288.62,51.03,4,111.13,9.2,94.8,1
6465,328123.2611,903.59,4,5,341.22,14.71,8,11.44,31.17,99.39,8
4502,294615.7695,1153.94,1,3,623.5,41.97,5,52.03,18.11,96.75,4
3698,507865.0294,1318.75,5,3,1087.95,10.35,8,80.64,23.86,93.67,4
6439,360835.3173,1466.12,2,2,564.1,13.4,9,6.97,15.6,92.24,7
2208,285646.6013,1202.39,3,2,470.15,72.09,5,59.02,12.77,96.57,3
676,409285.3193,882.39,3,5,694.16,23.84,10,7.0,12.56,99.22,7
1899,261716.701,550.0,1,4,1036.89,50.91,7,39.87,14.83,86.54,6
4443,95067.28153,550.0,1,1,57.27,17.7,6,36.95,12.82,92.44,3
3185,161126.4561,550.0,3,2,787.11,48.3,6,26.32,23.66,90.3,5
4845,264831.5196,705.09,1,2,50.75,43.91,7,9.54,19.27,93.73,6
2375,192100.1045,879.37,1,3,738.28,3.07,10,37.04,18.6,98.33,4
4231,333808.6597,1337.64,4,5,232.02,45.72,10,2.46,5.55,99.9,8
2490,347770.319,753.72,3,3,164.54,21.25,9,41.83,7.48,87.58,8
1849,428629.7674,1672.6,2,3,744.28,11.36,9,45.94,20.19,87.49,7
6960,571526.5617,1647.31,1,4,49.35,6.45,7,7.92,12.83,93.57,4
107,363985.391,778.54,3,3,861.69,25.78,6,108.38,0.79,93.43,6
5302,240955.9111,1158.48,1,3,324.2,44.39,5,5.75,17.65,91.5,3
5129,129329.3717,860.32,1,3,363.89,4.0,7,65.03,23.03,96.33,3
6875,231129.7199,936.56,2,2,268.22,30.81,7,33.0,16.34,91.73,5
6703,292801.6032,1176.34,3,2,916.2,2.57,9,42.31,16.69,96.33,7
828,227544.747,1101.67,1,3,397.86,7.66,5,39.74,7.32,89.03,3
1230,210617.1296,1053.75,2,3,357.8,30.95,8,105.75,22.85,96.03,5
4311,160522.178,550.0,2,3,755.12,24.7,6,70.46,13.89,95.6,4
4156,380264.2489,900.27,4,5,199.73,20.22,8,48.95,4.32,92.82,9
841,140831.8237,914.76,2,1,172.7,32.48,5,56.63,33.56,92.93,5
5727,350896.7547,1451.37,2,3,387.01,23.38,10,16.17,4.59,94.16,5
5705,275311.908,1608.98,1,3,922.9,18.83,9,27.84,4.8,90.17,4
222,409990.2258,1900.51,1,3,815.84,32.11,10,49.15,8.39,99.9,6
3207,226058.3649,1202.03,2,1,484.91,30.4,5,65.54,10.34,86.59,2
6849,392453.3512,1242.45,1,4,423.82,39.41,5,22.14,7.67,92.11,7
2727,146907.4989,837.14,1,2,591.95,37.98,5,27.55,33.47,94.23,3
974,437886.321,1183.87,1,5,500.16,38.03,9,9.48,8.21,90.17,7
