,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,RenovationQualityRate
4775,95470.82672,1367.54,1,2,885.22,11.23,6,62.54,3.12,89.34,3
5534,178277.2988,783.68,2,2,540.28,22.14,5,28.55,6.84,89.6,2
722,238031.5034,660.3,3,3,840.21,18.93,7,64.21,15.34,93.67,7
6768,358729.7227,736.19,3,3,293.57,40.65,7,33.03,13.34,93.26,7
4219,150732.3466,1358.21,1,1,521.29,51.7,3,34.04,14.06,99.61,6
4768,198567.0514,615.7,3,2,522.94,12.51,9,18.66,22.49,99.9,4
4455,178537.8948,608.77,1,4,127.34,35.08,7,121.15,18.79,99.64,2
1622,111889.5615,1280.96,1,2,69.82,14.58,3,55.93,22.95,92.65,2
6911,103964.3977,578.86,2,4,250.57,9.24,8,109.2,2.57,91.02,4
4576,223068.5627,1686.0,1,3,674.65,27.07,10,6.95,20.84,83.63,8
3546,284888.1118,1136.32,1,4,379.05,46.79,10,26.16,9.91,99.5,4
2121,289280.6071,990.49,1,4,7.88,31.15,5,30.04,5.1,90.19,5
637,193488.1005,816.16,2,2,576.84,1.27,6,61.14,24.52,92.5,4
3370,148416.2628,1285.27,1,3,464.33,6.6,6,94.56,3.53,93.27,4
4727,400707.8397,1487.34,3,3,531.51,11.06,4,46.9,26.79,90.65,3
3321,275038.5107,641.65,2,3,651.03,23.31,6,115.45,23.51,83.46,2
1302,197930.0233,765.15,1,4,469.24,15.01,5,59.63,9.69,87.16,4
281,206316.8392,550.0,3,3,381.77,7.15,6,50.5,4.3,95.08,1
3472,261467.4176,1063.25,2,2,506.73,52.55,7,37.42,4.97,97.83,6
992,136992.0677,1190.94,3,1,605.16,7.87,8,69.0,16.09,99.9,5
1829,384219.8759,1000.26,5,3,76.71,3.31,10,22.15,22.94,89.56,7
2299,312273.7125,666.52,1,5,773.56,47.59,5,52.71,9.19,99.76,4
509,156967.4791,1107.8,1,2,230.53,24.96,5,76.35,26.52,91.75,4
4188,504108.4969,1049.18,3,4,707.58,28.7,8,35.17,13.22,95.43,7
6630,439717.8031,1825.36,4,3,743.7,21.25,7,53.53,6.74,92.37,4
4441,645447.0741,1522.38,3,2,155.02,34.47,5,88.49,2.48,96.65,7
3478,293738.7038,1389.66,2,4,616.35,17.23,9,18.98,11.68,99.9,7
3095,460052.4777,662.93,4,3,989.58,3.64,8,17.44,28.81,96.54,7
6627,178287.6262,1275.64,1,3,514.5,18.05,9,46.18,13.27,99.84,9
6852,192507.0224,1450.32,2,2,819.47,19.79,5,22.77,4.16,97.1,3
5338,351747.2649,1505.2,3,3,272.18,28.07,8,33.34,6.42,95.75,8
1730,176927.042,550.0,1,4,430.55,39.64,5,57.27,16.27,84.3,5
5337,430258.7998,1868.71,2,3,974.79,34.01,6,109.51,18.73,96.61,6
2197,176935.0647,1815.46,1,2,771.53,19.91,5,27.17,29.64,89.83,4
2021,455923.3553,550.0,3,4,551.02,20.39,8,22.03,2.43,99.54,6
5419,268454.0863,915.44,2,3,251.03,17.28,7,23.57,18.69,94.19,3
3496,88580.3812,1205.99,1,1,507.84,9.83,7,29.47,6.05,92.38,4
5786,372714.9939,594.62,3,2,253.14,45.63,6,57.87,37.07,91.47,7
2217,169035.3533,550.0,2,4,486.27,12.81,6,60.7,4.78,91.55,3
4236,317634.0889,1136.5,1,4,257.18,40.28,7,61.91,32.5,89.74,5
4206,188004.8544,1024.61,2,2,1089.41,11.38,6,40.42,25.56,94.72,6
5826,223043.4874,576.58,1,3,844.2,30.3,3,92.49,16.91,93.64,5
4169,273247.2535,1036.2,3,4,200.87,76.02,5,35.33,7.79,95.39,4
5812,552908.7589,1620.01,3,4,891.11,35.77,10,63.92,5.63,94.89,8
788,480624.165,1106.34,4,3,431.21,20.21,10,79.66,0.11,91.15,7
2355,218158.7308,1063.97,3,2,791.99,13.57,8,129.6,2.95,99.9,4
3420,172521.4329,642.36,1,3,505.06,23.25,8,9.28,11.26,96.05,3
5884,429941.2795,802.63,3,4,973.78,34.81,5,84.2,8.99,87.28,4
6544,158321.5341,972.63,3,2,511.34,31.4,5,74.77,45.34,96.12,5
6733,385022.8356,1458.8,2,3,38.4,45.51,7,3.86,7.15,91.62,5
3680,179240.4585,550.0,2,3,174.9,43.05,5,11.91,27.68,98.91,8
4849,231996.3563,1410.37,2,2,380.29,34.45,7,48.3,9.75,91.03,7
2710,239730.0695,1403.92,2,3,689.47,17.79,9,11.29,3.18,94.38,7
6966,329381.1695,1377.51,3,4,33.1,71.59,6,62.77,0.9,90.89,3
1766,415436.8385,1557.12,3,3,676.26,43.55,6,17.71,10.06,87.92,4
323,619118.0958,957.72,2,5,243.74,46.61,9,27.72,27.06,95.54,4
1521,135753.3354,550.0,2,2,491.76,54.29,9,6.74,8.57,99.9,3
2878,290268.5031,1608.32,2,3,1111.4,32.16,9,32.37,14.37,93.45,5
1921,166450.4353,975.15,2,1,1133.12,10.18,6,42.6,10.09,99.9,5
5165,473601.4141,1608.94,1,5,378.38,9.82,10,18.1,15.37,89.19,6
4416,311283.1048,1220.09,4,3,892.81,4.93,9,10.92,14.74,90.46,8
2679,285677.2102,696.62,1,3,675.25,40.39,5,3.5,17.66,97.48,4
1704,251869.3825,760.38,2,2,412.28,18.79,6,52.42,13.73,92.11,4
3279,417647.5648,1147.62,1,4,657.62,3.02,9,60.9,16.88,97.23,6
846,433475.4898,671.38,1,5,504.15,17.83,7,35.76,1.22,89.65,6
5880,448211.1312,1399.26,1,4,558.14,29.05,7,75.53,5.18,93.77,3
2906,164642.1452,1126.81,2,2,572.81,8.75,5,116.33,1.9,88.63,2
1598,136866.0138,965.04,1,3,539.41,23.36,7,74.8,4.53,89.13,5
2272,183644.5634,991.61,2,3,630.77,26.79,7,3.28,28.1,96.33,3
4901,338433.3133,1016.22,3,3,495.89,57.61,6,90.83,26.96,89.03,5
2866,432917.1193,1198.23,2,4,570.11,31.39,6,36.2,13.0,85.63,6
2098,427600.4758,1010.83,3,3,223.68,12.11,9,53.01,29.05,99.66,6
4475,714083.0738,1532.97,2,4,807.16,65.69,8,28.3,9.39,96.73,5
5611,175648.9446,1168.67,2,2,750.11,2.21,6,56.8,7.21,95.52,7
6881,153827.7845,550.0,1,2,714.45,39.13,5,55.85,2.86,92.87,2
4413,362651.1463,1407.32,5,4,468.12,61.82,10,8.08,17.28,98.55,9
5068,208988.7246,550.0,2,4,602.56,66.29,8,14.28,32.1,89.1,4
6571,273012.2059,756.26,3,5,104.8,37.59,7,35.28,7.57,95.53,6
5036,209866.2322,1030.2,1,2,820.95,40.06,6,39.24,18.71,92.13,3
1366,320500.8382,1301.39,4,2,432.03,47.65,4,21.04,9.37,85.3,4
3174,113768.0565,645.83,1,3,541.42,28.47,7,18.74,42.53,94.03,4
6352,458340.5494,989.83,4,3,481.62,17.58,7,17.4,13.69,99.9,7
3161,240366.07,550.0,1,1,617.59,14.23,5,57.06,15.83,91.4,5
5247,431632.9844,1771.64,1,2,355.7,44.15,9,3.15,4.71,99.18,8
5422,131853.8666,550.0,1,2,304.95,22.78,5,51.86,13.7,97.18,4
2626,457562.5261,1761.42,2,5,1312.51,34.64,8,35.88,26.83,94.67,8
980,195394.7271,550.0,2,3,609.16,16.42,6,98.03,21.73,99.9,5
5195,458718.1038,1386.95,1,4,387.79,40.65,9,61.66,24.59,95.41,5
5648,407297.9846,1871.96,2,3,210.36,30.99,10,20.9,16.52,95.93,6
5502,238872.9863,550.0,3,4,18.9,12.95,6,95.32,34.3,93.61,5
4499,255381.687,1254.08,1,3,552.58,16.5,7,54.59,29.88,89.44,5
2012,294738.4393,786.1,2,3,708.91,45.49,7,28.69,10.89,99.9,7
3286,480231.0677,1996.41,2,4,470.03,3.51,8,44.21,27.26,99.9,10
3943,430935.5967,1083.57,4,3,457.59,54.52,5,76.53,42.93,93.53,7
602,165863.1355,1226.59,2,2,900.44,5.32,7,12.87,20.06,98.24,6
3923,144490.858,1063.24,1,3,651.54,58.61,7,9.72,3.24,93.09,5
1098,470275.8625,1497.53,3,3,340.43,12.6,9,102.68,14.48,99.9,7
1951,396505.3981,1109.92,3,4,433.56,48.72,7,23.01,32.78,99.7,8
5154,257070.3771,1050.59,1,4,523.89,53.12,8,6.58,29.15,99.26,6
3675,207749.5349,550.0,4,3,670.25,15.53,7,93.8,1.6,99.9,4
4800,338867.9445,737.53,2,3,738.21,43.53,6,25.63,17.91,96.71,6
5243,119596.1584,550.0,1,4,517.45,40.17,8,62.33,22.09,93.49,4
3662,255530.6013,1964.4,1,2,929.31,46.62,5,84.11,4.72,88.14,5
5834,313537.9701,550.0,3,3,617.2,17.01,8,15.43,21.13,98.86,8
3146,702377.449,1748.79,4,5,332.43,42.26,10,39.31,23.17,98.48,9
1698,514204.7866,1167.07,2,3,284.86,52.42,5,37.93,24.67,99.08,7
3870,197046.1664,550.0,1,2,62.29,23.8,7,77.89,17.86,99.9,2
2134,146166.2415,1082.1,2,2,249.98,19.5,6,35.97,25.34,90.32,5
250,298345.4482,1016.49,2,3,499.0,17.68,9,68.21,16.87,95.96,7
1063,239369.4839,695.98,1,4,885.73,18.15,9,2.25,15.9,94.86,4
6438,326517.4819,1282.25,3,4,1107.92,27.25,9,73.6,27.75,95.75,4
4835,365728.1034,1212.0,3,2,152.59,63.58,7,54.24,35.39,89.25,5
4278,251127.5689,1092.84,3,3,972.76,25.6,6,42.65,28.11,90.72,4
3169,342316.4267,1425.85,1,4,819.64,9.59,9,65.96,26.44,90.99,6
5914,181396.4881,710.61,1,4,682.14,25.3,8,5.36,16.28,94.27,5
5138,256992.6982,1134.26,1,2,622.58,28.28,4,84.48,31.81,90.87,5
219,657127.9763,1761.18,3,5,48.26,15.11,8,46.07,7.59,87.61,6
421,155755.9859,550.0,2,2,541.91,39.57,7,67.49,17.34,96.69,4
665,150695.0969,870.25,2,2,803.11,15.34,8,3.87,47.15,90.14,6
6308,318113.4529,927.32,2,3,907.4,22.16,4,74.83,18.77,89.54,7
3218,448776.4174,1672.22,4,4,527.91,60.17,9,47.92,11.15,98.19,5
5872,103526.004,550.0,1,3,1100.68,45.34,3,4.08,5.3,93.72,3
2592,344047.9713,550.0,1,2,818.94,69.62,5,13.36,13.56,96.94,3
1399,202105.9233,550.0,1,3,419.73,12.48,8,115.89,1.56,99.9,3
348,166979.9417,1074.05,1,3,599.49,36.09,7,13.87,31.21,96.0,5
4411,396534.8625,1345.99,2,3,210.99,19.19,7,67.57,22.94,90.31,7
3860,229785.0799,1269.8,3,2,226.61,55.91,7,65.34,17.95,90.82,3
4976,191607.2181,550.0,1,3,678.54,11.66,6,74.67,21.57,95.06,1
1539,547121.0113,550.0,3,5,862.8,28.86,9,68.23,1.65,92.26,7
5799,232506.3177,550.0,1,2,520.0,1.79,5,45.32,30.68,99.9,3
3142,361257.3895,834.25,2,4,103.32,30.12,6,50.16,23.91,89.28,7
4509,351885.5657,908.79,4,4,624.47,45.99,9,1.73,25.46,87.3,4
6540,688892.6236,1496.97,2,4,2.36,36.21,9,56.53,20.19,95.63,8
4338,165266.5131,561.26,1,2,1131.07,34.14,5,103.38,21.56,96.64,2
2104,247617.3432,637.66,1,4,427.73,30.98,7,47.63,45.46,96.19,3
1652,235726.9397,550.0,2,3,93.26,7.27,6,3.29,6.35,99.9,3
3544,146723.0108,843.57,1,2,540.72,47.61,6,66.24,32.61,90.69,6
2601,429835.6126,1082.47,4,5,428.3,3.82,10,4.91,0.14,97.6,9
3912,368115.7688,959.56,5,3,464.31,22.58,8,51.58,3.65,90.54,5
1456,180908.3476,1191.88,1,3,190.24,49.65,2,79.96,19.56,95.06,2
5386,340496.3677,1667.3,2,5,592.47,16.43,10,30.15,16.34,93.4,10
2980,297070.034,856.67,4,3,669.49,34.59,6,104.25,9.06,97.56,3
4946,248308.2316,1151.07,2,4,496.72,41.12,8,26.01,8.42,89.57,6
2570,326000.9774,1491.94,3,2,417.7,52.34,6,31.86,37.18,86.79,5
3889,309973.0901,1030.27,1,3,723.0,62.82,6,15.76,8.84,88.26,3
5201,552899.6883,1554.53,2,3,1146.39,36.25,7,60.29,15.05,99.54,7
5299,314737.1867,550.0,3,4,392.51,8.96,10,27.08,21.61,88.64,8
2464,212750.9135,1492.61,2,3,544.93,25.74,7,57.18,21.06,94.44,4
3853,381018.2398,732.48,3,4,12.05,38.95,9,26.54,42.27,92.25,7
1046,264221.5762,1493.17,2,4,277.14,35.35,10,0.29,2.44,98.86,8
4237,87553.43304,921.39,1,2,140.16,49.43,6,70.67,39.13,87.02,4
6638,288071.6792,853.67,1,3,493.31,30.62,7,43.94,0.23,87.08,3
1128,445634.9722,550.0,2,4,573.4,32.94,6,46.08,12.35,92.18,5
5143,575483.7131,1608.87,4,4,686.46,23.12,9,119.66,5.85,96.3,7
2619,105223.5852,550.0,2,2,62.64,63.69,4,63.64,27.59,82.41,2
41,456965.1835,1790.88,3,2,695.61,20.81,9,24.52,30.63,87.88,4
331,161259.969,550.0,2,4,185.82,33.44,6,43.79,13.87,92.55,4
4118,291232.6503,1750.04,2,3,362.73,22.58,7,62.1,32.02,93.01,5
6902,122975.5391,872.51,2,1,763.07,50.3,5,57.23,20.9,96.13,2
2009,583243.3208,1219.04,3,4,558.18,22.81,7,67.8,24.66,91.1,8
5829,284620.829,1037.88,4,5,1080.55,34.81,10,93.84,2.39,96.31,8
2787,106958.5657,668.91,2,2,701.99,30.27,6,43.74,31.11,99.9,3
5333,409837.8844,550.0,3,4,378.27,28.68,7,90.78,9.55,90.82,4
2575,738479.0872,2080.79,3,3,670.35,5.92,10,41.65,52.51,99.14,8
5487,329381.0779,1001.56,1,2,263.57,30.18,5,22.73,30.35,99.9,5
3248,439592.108,1828.53,3,3,495.75,34.54,8,37.31,2.44,88.35,4
5653,302956.7209,809.51,1,3,766.82,35.65,7,9.54,7.56,96.1,7
4884,155032.8752,550.0,1,2,10.19,39.52,8,49.79,27.48,94.67,5
6026,274558.259,1309.65,2,3,779.06,32.23,9,36.77,6.49,93.96,5
6632,102085.3713,706.79,1,2,210.71,52.78,8,49.29,19.56,93.92,2
6239,273277.7833,609.19,2,3,614.34,56.53,7,28.21,13.23,99.9,7
689,242770.8674,550.0,2,3,719.3,5.62,7,62.82,46.22,89.0,4
6801,607207.4653,2081.52,3,3,762.01,9.97,10,54.07,15.89,91.94,8
1961,419463.4383,1003.46,1,4,307.94,22.64,7,55.32,7.32,90.16,5
3619,165832.1784,550.0,1,4,603.4,56.31,5,2.46,7.27,95.36,3
2110,109940.888,965.05,2,1,45.6,52.21,9,23.57,12.42,92.19,5
359,209554.4884,550.0,2,3,121.95,45.67,7,7.5,14.48,91.19,3
5425,143398.796,550.0,3,2,912.03,39.76,5,96.86,20.21,97.94,7
6981,278913.6611,1082.01,3,3,250.14,21.63,7,36.72,7.76,95.82,7
823,317035.3403,2166.82,1,4,621.29,12.85,7,4.5,5.93,96.19,5
154,236691.7614,917.28,1,3,662.34,10.57,6,8.89,36.92,94.55,3
2764,174330.6463,1236.71,1,2,1065.99,57.0,6,81.64,17.56,91.71,7
504,336680.2021,1352.5,1,5,379.43,27.5,10,44.47,15.01,90.16,8
4379,94117.79348,550.0,1,2,852.75,0.64,8,24.88,31.9,92.53,3
1125,193604.4884,1000.08,2,3,429.12,15.15,6,35.94,21.75,85.14,5
3371,256564.7699,550.0,1,1,163.52,60.43,6,44.04,20.31,81.41,3
1844,354991.1055,925.34,3,2,1061.66,52.86,6,2.24,24.26,93.22,7
5282,317826.7291,563.77,2,5,369.64,33.53,5,20.25,29.93,91.5,4
4669,268212.9448,550.0,3,5,551.36,48.43,7,91.32,16.36,90.16,5
6341,694486.5215,1872.27,5,5,591.54,45.7,10,93.93,5.18,86.91,8
2844,161114.81,575.15,1,3,119.17,11.85,8,79.76,30.05,90.08,4
6955,379170.7105,1517.74,2,4,0.39,13.21,9,33.58,13.73,99.77,10
3415,292366.4056,1469.8,3,2,516.4,29.53,9,25.07,23.8,99.9,9
4510,196579.568,550.0,2,4,424.6,38.5,9,15.98,21.79,99.9,5
3758,239890.6814,550.0,2,3,9.28,2.23,9,99.46,19.89,99.9,4
1654,144004.2554,914.2,2,3,306.21,51.44,7,69.26,38.6,99.9,5
3378,286895.6791,774.1,2,4,280.19,35.74,7,36.78,13.44,91.09,7
2853,206403.4237,871.35,2,3,251.26,24.27,8,18.33,21.29,87.48,4
1352,631312.376,1811.82,2,4,423.66,25.14,8,31.67,9.98,99.06,5
5033,453356.7745,1167.36,1,5,342.4,16.17,10,89.03,3.54,90.8,9
4094,191467.3252,550.0,2,4,802.1,17.39,8,74.58,21.37,82.0,3
822,515607.6582,1141.41,5,5,644.65,33.72,8,22.72,12.21,89.83,3
1259,566129.1395,906.3,3,4,232.94,25.07,10,49.47,0.16,90.06,7
5064,749067.4694,1254.35,3,6,414.2,11.58,9,50.09,4.72,93.49,8
1950,243314.3963,924.31,1,3,860.94,47.7,7,87.08,0.22,91.73,2
4602,387918.9435,550.0,2,4,1.3,43.15,4,37.28,12.36,89.37,7
6398,474627.2892,1855.43,1,4,470.89,21.83,6,56.53,8.58,96.3,9
2249,109758.7827,550.0,1,4,490.07,5.95,6,27.34,6.64,91.95,5
2624,257858.5181,1621.94,3,2,876.87,34.41,6,56.36,3.46,89.23,7
5382,209445.4725,1024.93,2,4,371.46,58.15,10,43.17,20.22,91.8,6
5946,334532.0755,1423.0,2,2,593.15,29.1,5,28.45,30.42,99.72,4
6229,139812.5241,550.0,3,2,748.23,54.61,7,70.55,16.36,99.9,4
2856,403001.0933,1496.53,1,5,249.92,17.41,7,12.95,28.46,87.78,6
4761,212914.6987,550.0,3,4,731.51,6.5,8,74.26,11.1,95.27,7
4420,470714.7115,893.55,2,4,4.85,21.86,7,48.38,19.29,95.31,1
6132,250453.5811,550.0,3,4,652.71,15.45,8,80.55,50.84,94.53,4
6118,599447.9391,1280.65,3,4,810.79,59.78,8,66.55,8.5,97.57,10
568,322181.3029,934.62,3,3,383.98,23.99,10,41.69,32.8,91.7,6
79,103212.0744,550.0,1,3,458.89,49.0,4,76.35,7.26,90.91,3
5194,242699.634,736.63,3,3,809.09,55.02,4,60.08,22.31,96.1,3
5416,159151.9278,550.0,1,4,398.65,40.49,7,90.84,0.66,92.23,4
2762,532866.3387,930.27,3,6,662.21,24.97,8,37.75,19.37,99.9,7
5221,340846.2192,803.24,3,3,396.68,61.57,6,28.35,40.36,95.33,4
5004,335982.5127,1177.16,1,2,893.63,29.65,4,21.51,13.34,95.22,5
759,157501.3561,907.68,2,3,140.1,11.86,7,0.83,13.9,95.21,5
556,414012.7775,1522.53,2,2,470.29,7.08,6,28.2,11.06,93.24,2
5343,237038.4748,733.29,3,2,141.91,32.07,8,0.89,34.86,89.35,5
6167,218833.1818,841.37,2,3,507.01,20.08,7,25.57,14.07,92.81,6
4181,298360.0431,1132.92,2,4,262.85,33.43,10,38.15,14.79,99.66,8
4117,540583.1263,864.47,5,4,395.39,23.07,8,57.56,33.35,97.08,6
6806,630928.0722,902.07,3,4,906.51,49.76,7,98.35,13.12,87.01,6
2942,583594.3052,550.0,4,3,656.65,20.3,7,54.93,18.14,95.13,6
3196,208361.4597,660.2,3,3,581.34,9.16,6,16.71,13.61,89.35,4
2517,152757.5791,550.0,1,3,293.15,22.66,7,94.31,42.5,92.68,6
2258,127143.9214,643.83,1,2,156.97,26.91,5,28.12,18.31,86.01,2
477,189162.786,550.0,2,4,1188.94,39.14,7,28.98,3.71,94.29,4
35,474262.431,1477.56,4,4,1071.19,25.58,8,44.02,23.52,99.9,6
6496,476570.3733,935.16,2,4,462.56,24.47,10,116.64,2.44,88.24,4
1104,480474.4537,1320.57,2,3,916.17,28.32,6,90.86,12.79,90.49,8
3857,113935.0884,714.24,2,2,12.89,44.84,5,85.2,24.39,99.1,1
5964,291132.0389,550.0,2,1,166.01,26.45,5,41.6,16.64,99.9,6
1263,205001.7894,550.0,3,2,468.29,7.65,6,92.63,20.29,91.38,7
1901,133318.193,1202.25,1,1,1058.19,4.8,5,52.48,39.84,96.8,2
6940,312197.9063,1243.56,3,3,1062.65,8.56,6,47.64,43.01,85.78,2
3731,592878.0164,1539.17,3,4,447.32,58.9,6,21.72,9.73,91.36,8
2432,397874.7103,1533.97,4,4,521.74,30.03,10,74.67,23.38,94.29,6
1071,330299.8118,1237.24,1,3,424.39,22.88,9,68.02,13.49,95.79,4
1866,276181.7237,550.0,2,1,17.11,34.23,6,97.65,44.72,95.08,4
5100,282254.4151,963.92,1,5,101.38,58.49,5,35.3,21.7,83.14,3
593,223963.9275,1094.72,1,5,798.38,27.04,3,36.74,28.39,87.25,3
5955,207362.1647,1017.03,4,2,478.38,23.05,7,80.57,10.37,99.9,4
603,262495.0027,550.0,4,1,651.3,39.67,2,41.28,21.35,86.98,3
3755,488567.3674,748.89,2,5,604.86,48.13,6,96.5,45.95,98.02,5
5457,237219.5632,1941.73,1,2,243.56,23.16,6,22.93,26.37,98.23,4
961,283615.4031,1734.6,3,1,673.13,35.29,5,64.29,1.49,91.68,7
5868,269687.9773,984.81,3,1,235.71,26.63,6,64.0,9.93,87.05,5
4380,154724.0955,550.0,2,3,448.08,20.53,3,47.05,14.87,96.44,3
1895,288566.7654,1403.27,1,1,97.43,8.96,6,8.67,11.59,88.55,6
523,267734.1461,1461.11,2,3,561.27,26.19,8,88.1,32.43,95.52,6
2451,348646.5274,727.67,1,5,487.09,41.64,6,9.55,8.94,98.65,5
5926,240418.5569,1478.75,1,3,592.87,17.62,8,7.17,33.22,97.77,5
2825,348826.7801,1254.64,4,2,483.97,10.07,7,22.78,16.21,94.79,9
4480,217815.5226,1068.13,3,2,588.7,33.42,8,5.59,27.87,90.14,8
3801,108440.3348,961.1,1,2,296.34,31.93,7,72.6,34.04,96.4,4
1330,134650.013,1164.17,3,1,353.24,51.56,6,52.9,12.84,89.68,3
6788,241756.4496,988.51,2,2,733.98,54.64,10,9.28,13.04,99.9,5
2668,116804.9555,550.0,2,4,0.84,3.85,7,49.99,40.14,88.13,3
3473,175877.6048,550.0,3,2,456.75,42.73,7,89.64,32.98,92.81,2
6585,284028.9716,1213.55,2,3,1224.48,30.91,8,26.43,3.29,99.9,5
3493,362063.8721,1304.4,3,5,721.92,31.0,9,13.6,10.5,91.37,6
2586,736758.1445,1102.93,4,4,976.97,36.55,9,50.69,8.77,99.9,6
5108,174828.6599,681.75,1,4,671.24,41.98,5,2.59,22.86,95.41,5
4136,218601.7834,895.85,1,4,935.71,21.76,7,88.11,3.31,92.86,6
938,269320.9444,550.0,2,1,357.36,36.28,6,15.72,11.95,93.35,3
3096,296187.9885,1307.78,3,3,755.8,5.95,10,1.72,14.04,93.84,9
5373,216757.3556,1404.98,2,2,354.11,12.46,8,24.09,34.76,89.95,5
2239,298222.3783,866.41,2,5,114.21,35.76,9,41.86,8.48,99.9,7
3722,484182.6847,1448.76,3,2,420.23,27.39,7,30.51,12.67,88.88,8
3350,200388.3774,1046.96,1,3,547.47,7.39,8,1.68,7.51,95.53,5
1011,488512.0736,1255.41,2,4,600.75,11.32,8,39.45,19.28,83.98,8
1130,150986.1489,550.0,1,2,603.45,26.64,5,54.07,40.13,89.58,1
1482,94313.99041,573.32,1,3,447.77,18.2,8,72.06,39.48,84.58,1
1198,294918.3927,813.24,1,1,656.34,38.29,5,85.1,21.86,96.81,1
5752,197999.7267,1044.25,2,2,910.52,29.77,8,83.63,27.18,89.89,2
1755,128435.0644,550.0,2,3,301.44,7.88,9,106.99,24.28,98.09,5
5198,354020.6613,1313.22,4,3,975.73,18.87,8,57.42,27.31,87.46,6
5773,115180.227,550.0,2,2,1036.21,13.65,6,44.44,18.11,89.43,4
1696,417684.3441,993.33,3,4,16.87,13.15,7,18.18,3.19,93.59,4
5239,414809.4504,1147.25,3,2,276.55,66.28,8,20.52,13.5,91.07,8
618,330576.3618,1247.11,4,4,621.73,29.86,8,43.38,7.91,99.9,5
1585,421138.8424,1565.15,1,4,647.98,25.19,10,43.21,14.96,95.46,7
3658,698889.7303,1069.97,3,5,281.48,14.14,10,15.74,8.6,91.46,8
6979,364452.1361,1430.63,3,2,567.16,33.96,8,56.67,6.8,85.4,5
5932,277316.3525,1276.24,3,3,359.12,32.61,8,42.96,14.37,98.61,6
5843,354541.3626,757.63,2,3,684.49,31.64,6,1.09,20.18,91.73,6
1694,253375.0876,869.01,1,4,352.77,28.99,6,25.24,19.03,93.67,6
1209,117408.8394,778.08,2,2,282.42,48.16,6,106.08,38.65,90.93,2
2534,201442.1326,999.91,2,3,664.88,19.29,8,40.81,0.47,99.9,6
2779,176736.1332,676.7,1,3,794.02,28.51,5,14.22,23.98,97.37,7
209,237931.6911,1103.49,1,4,1027.16,9.82,6,24.47,26.09,84.54,3
4634,255378.1812,1288.26,4,3,168.4,13.93,6,18.25,3.88,94.77,5
2871,463631.9513,1275.86,1,4,509.48,32.84,8,27.2,11.97,99.52,8
3831,101236.1876,830.58,2,1,902.26,4.65,8,7.52,13.22,98.9,4
921,197259.9378,1396.24,1,4,477.56,19.94,9,25.51,6.75,96.89,6
5925,239719.168,883.04,2,3,259.69,3.7,7,19.15,9.32,96.06,3
3252,388212.5949,1227.32,2,3,332.52,33.78,8,33.16,9.72,97.71,6
2795,116963.4581,550.0,2,2,399.1,17.64,7,56.52,17.41,99.9,4
2387,393785.1708,1329.39,2,4,14.21,18.95,5,54.14,33.12,97.14,5
596,249815.1871,1592.1,2,2,134.74,55.69,9,14.77,12.04,92.38,4
3214,179935.4661,899.97,1,2,688.21,3.59,6,46.27,11.76,93.66,5
3268,250763.0469,1090.17,2,2,308.17,9.42,7,82.51,21.9,99.03,6
2346,233473.433,1352.46,2,2,298.55,45.73,7,69.87,19.97,99.18,6
2968,384306.2272,1856.44,2,2,309.01,29.04,6,23.68,18.85,95.96,5
1086,174132.6508,1337.19,2,2,681.56,8.8,7,14.15,22.82,93.72,6
1331,163139.1092,550.0,2,2,69.63,46.8,6,20.23,12.4,90.6,4
14,256587.6562,550.0,1,3,283.41,49.39,4,67.51,31.51,88.31,5
5627,358954.4705,1211.73,2,3,516.89,21.83,9,38.15,25.04,90.16,6
3392,339091.8612,1156.34,2,2,750.87,52.07,6,91.68,32.15,99.9,3
5588,126134.1796,550.0,2,2,946.35,30.7,7,0.16,33.0,99.9,6
1623,656481.0341,1032.27,3,4,623.62,43.23,9,2.8,15.21,92.82,6
1052,270917.5383,1542.53,1,4,462.3,31.22,7,7.38,27.23,92.89,4
5208,252608.5174,891.53,2,3,452.0,41.16,7,44.1,12.99,89.85,5
2851,273769.0828,1473.2,4,3,323.36,31.79,9,54.82,25.87,84.95,8
2193,98879.84154,1091.89,1,1,1184.02,32.95,6,25.63,36.43,99.9,6
2420,363172.6963,687.1,3,3,582.15,20.61,6,17.25,10.41,89.34,3
4548,296121.6951,1289.15,1,3,381.0,13.69,8,50.84,37.08,89.59,3
2783,228686.6121,1176.33,3,1,574.0,6.05,6,12.52,13.88,87.44,6
3929,244045.5199,738.18,1,3,515.33,59.06,5,77.13,1.68,92.55,7
4486,313710.4687,688.68,2,4,708.18,40.08,9,24.33,38.13,99.9,7
2205,364871.5628,1764.72,3,3,1316.05,36.55,7,41.82,10.11,95.33,7
3682,213261.663,550.0,1,1,332.63,41.13,3,25.43,15.4,99.9,1
6530,669964.7707,987.0,4,4,538.63,27.97,10,5.77,8.94,94.58,8
3968,177240.2426,675.85,1,3,499.92,42.85,6,35.84,29.74,98.59,4
2847,123495.4622,598.21,1,4,433.83,49.93,7,10.66,8.89,93.02,7
3816,241250.9306,1209.53,2,3,279.59,32.14,7,4.06,1.76,92.16,4
2631,334305.8683,998.35,1,2,633.07,6.78,6,57.18,32.4,89.86,6
