,IsLuxury,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,RenovationQualityRate
4254,1,769.22,2,3,253.26,16.83,4,75.27,18.98,86.2,3
4410,0,550.0,1,1,616.53,33.6,3,37.35,12.51,92.19,2
4317,1,550.0,4,3,779.04,43.96,5,9.09,9.03,93.57,6
4133,0,1014.33,2,2,340.75,42.34,5,15.66,35.01,89.29,4
6944,0,1457.32,1,3,742.46,45.73,5,9.24,36.09,98.31,4
4859,1,1662.03,2,3,450.05,37.76,8,14.68,18.11,90.32,6
3138,1,1333.09,3,2,646.26,36.05,6,43.47,5.81,92.72,8
2501,0,550.0,2,2,225.57,46.01,5,83.14,13.07,96.21,2
6398,1,1855.43,1,4,470.89,21.83,6,56.53,8.58,96.3,9
6341,1,1872.27,5,5,591.54,45.7,10,93.93,5.18,86.91,8
5009,0,1293.03,1,3,1045.77,48.02,6,20.85,30.95,90.46,5
5054,1,1633.13,2,4,570.66,22.3,7,21.2,8.72,92.19,10
5052,0,1766.78,4,3,495.96,53.11,9,14.44,30.07,97.63,4
5543,1,1271.07,4,4,1200.19,2.22,10,64.13,2.2,98.1,5
6250,1,1567.15,2,2,359.45,31.82,8,140.07,20.34,96.16,6
2364,0,699.69,3,2,780.82,46.33,7,86.44,5.96,94.07,2
5380,1,1300.49,1,4,123.55,14.12,8,42.66,6.89,91.42,6
6356,1,1303.0,2,2,436.63,21.75,6,85.37,38.24,91.57,6
5320,0,550.0,1,4,173.56,36.25,6,36.51,4.25,80.29,3
3269,0,550.0,3,3,637.83,26.0,10,15.36,10.04,99.9,4
6957,1,1386.17,1,3,654.32,34.97,8,100.54,30.42,89.37,2
6543,0,822.69,2,4,536.32,24.25,7,91.74,16.02,91.84,4
6844,0,1005.43,1,3,85.53,53.07,7,22.52,11.77,89.35,2
5257,1,1144.51,3,3,244.81,40.05,8,51.88,10.34,89.78,7
367,1,897.24,3,3,981.44,45.12,6,7.01,0.44,84.97,6
3197,0,577.84,1,2,173.64,57.77,7,12.64,3.54,98.07,4
2987,1,1218.77,3,3,60.66,26.54,8,32.93,3.14,99.9,3
5223,1,1538.12,2,3,905.75,54.86,8,9.84,10.64,96.98,6
342,0,550.0,1,2,476.85,52.05,8,25.66,30.69,89.3,4
2037,1,682.85,3,5,439.58,51.19,7,22.16,3.62,90.37,3
1741,0,1662.43,3,4,598.62,27.67,10,23.05,11.45,99.9,7
3356,1,1229.28,2,5,113.92,63.14,8,41.59,28.62,92.03,6
4541,1,1084.07,4,3,1219.52,5.06,10,21.1,13.46,99.9,6
3335,1,1530.65,1,3,279.94,28.18,9,0.76,11.45,89.54,3
5534,0,783.68,2,2,540.28,22.14,5,28.55,6.84,89.6,2
2025,1,648.46,3,2,831.01,58.97,3,108.21,42.9,85.62,4
1417,1,1048.34,2,4,1239.55,39.38,4,40.77,6.13,90.29,5
6846,0,550.0,1,2,59.73,4.79,8,24.42,23.0,97.36,2
1192,1,550.0,3,2,340.36,14.6,6,51.41,12.25,93.09,5
5899,1,1336.78,2,3,7.34,56.27,6,101.29,22.06,90.76,4
6097,1,826.39,1,3,409.46,0.06,9,50.24,24.89,92.49,4
5961,1,1340.86,2,3,768.27,64.77,7,0.41,9.78,90.22,2
5378,1,1653.71,2,2,293.07,23.44,8,62.96,39.91,87.56,7
3370,0,1285.27,1,3,464.33,6.6,6,94.56,3.53,93.27,4
650,1,1128.09,3,3,1188.71,23.63,8,88.8,8.35,93.15,4
6394,0,550.0,1,2,512.94,15.07,4,62.47,52.17,84.46,3
4656,1,975.39,2,3,398.81,28.83,6,57.76,2.56,86.58,3
2683,0,1074.67,2,3,779.04,20.57,8,49.21,0.23,90.12,4
2235,0,935.67,1,3,250.57,45.26,6,1.24,6.75,95.56,3
6597,1,550.0,1,1,510.2,59.26,6,46.75,5.98,99.08,1
6791,0,745.2,1,3,642.3,9.3,10,28.63,0.98,99.9,5
2519,1,1658.09,2,2,1082.73,25.08,7,50.07,10.62,93.34,6
535,0,1056.18,3,4,439.76,54.6,9,78.53,13.4,91.38,4
6146,0,579.63,3,1,995.91,31.44,5,52.48,37.85,85.22,3
4653,1,893.69,2,4,98.22,1.71,7,34.64,24.67,96.21,7
2637,0,550.0,2,2,90.87,26.54,5,26.72,10.95,99.26,5
3897,1,1426.26,2,4,405.28,2.24,9,37.18,4.32,87.82,4
2550,0,920.33,1,4,1027.77,42.05,8,31.85,49.89,88.62,1
3704,1,1446.91,4,2,259.84,16.16,6,40.89,2.57,92.82,6
4390,0,550.0,1,3,516.57,29.44,5,89.07,23.37,95.53,4
447,1,2173.85,4,2,357.43,9.22,10,37.44,18.03,91.07,10
2992,0,1047.13,3,4,553.82,31.57,6,39.57,11.99,87.92,4
1131,0,755.33,1,3,645.2,41.03,7,118.89,25.81,91.78,2
4843,1,1284.46,1,2,647.91,0.03,8,31.14,27.51,93.09,5
5860,0,607.24,2,3,516.29,19.77,7,42.67,24.79,89.61,5
6134,1,1667.96,3,4,344.67,6.06,10,21.56,0.79,94.47,8
6536,0,550.0,3,3,256.21,28.98,7,11.13,19.36,92.78,4
145,0,1014.11,3,3,908.45,17.96,10,64.42,38.18,94.87,7
6945,1,550.0,2,3,66.33,17.37,3,39.22,11.57,99.29,4
3288,1,1228.64,2,3,634.83,31.0,9,8.56,34.14,98.26,8
395,0,1188.27,1,4,520.48,13.98,6,68.48,14.23,97.75,7
2860,0,772.84,3,2,229.62,25.83,8,28.95,3.95,95.98,5
3118,1,851.92,1,3,558.47,12.62,5,38.99,9.45,93.55,2
1028,1,1521.72,2,4,243.93,54.28,10,65.67,11.91,99.41,8
559,1,1831.13,4,4,653.65,36.81,10,1.77,8.54,97.13,9
2793,0,755.67,1,2,591.11,77.3,6,90.9,39.26,90.72,3
1397,0,550.0,3,3,228.76,12.67,8,61.04,9.78,96.81,2
6916,1,550.0,3,4,899.08,55.0,7,1.32,7.44,99.9,8
845,1,550.0,1,3,528.13,65.22,8,51.73,14.0,97.32,1
2494,0,550.0,3,2,885.44,20.75,8,9.04,26.83,93.05,7
6190,0,607.09,1,1,818.85,15.96,3,76.1,40.82,84.07,4
649,1,550.0,1,1,674.68,23.03,5,105.94,13.89,96.21,3
6965,1,1067.29,3,2,107.05,63.03,7,20.22,20.96,94.2,6
3847,0,806.1,1,3,104.78,26.98,6,116.25,17.84,95.21,4
2959,1,550.0,2,4,262.5,66.56,6,13.19,22.56,96.38,4
931,0,604.56,3,1,193.57,65.68,8,34.3,17.23,88.47,4
1879,0,945.36,2,3,281.91,42.9,5,8.61,29.87,93.51,4
2930,1,767.25,1,5,25.4,21.67,8,56.11,18.14,94.33,4
6039,0,830.78,4,3,371.62,39.53,6,45.32,18.53,95.88,4
5042,1,939.78,1,4,568.73,45.63,7,57.15,13.31,87.06,3
576,1,1191.4,3,3,749.31,33.34,8,91.45,15.38,99.29,6
2206,1,831.53,2,3,673.58,13.15,9,43.92,8.18,92.31,4
2983,0,550.0,2,3,773.12,29.87,9,43.71,34.19,92.26,5
4371,1,758.38,1,2,265.87,29.55,6,45.44,32.5,94.61,4
4356,1,843.91,3,4,782.47,34.3,8,68.35,9.36,97.72,6
719,1,1366.15,2,4,684.88,46.53,6,16.6,22.81,95.46,6
4867,1,915.19,3,3,426.52,62.33,6,33.73,7.33,97.68,5
6905,0,1078.07,1,4,579.4,8.36,6,52.26,12.18,98.92,3
1710,0,1613.59,1,3,1070.89,8.74,6,40.59,28.63,99.39,7
2134,0,1082.1,2,2,249.98,19.5,6,35.97,25.34,90.32,5
5244,0,795.02,3,2,505.39,39.19,7,8.31,14.3,96.51,4
1043,0,740.01,1,3,375.97,41.46,6,90.17,27.47,91.81,3
6685,1,1537.35,2,3,659.73,20.39,8,34.3,1.79,91.74,6
6386,1,1393.1,3,1,461.68,20.57,7,2.05,21.89,97.64,8
4543,0,579.71,4,1,319.87,42.23,7,30.25,29.75,88.05,4
6652,0,1153.38,1,1,843.0,6.17,3,2.35,40.3,84.45,1
3475,1,684.72,1,4,783.95,49.92,7,14.47,14.25,88.53,5
2797,1,1038.38,1,4,772.65,9.44,9,1.75,27.76,87.43,9
6817,1,1330.07,1,3,735.41,42.3,8,45.3,3.35,99.9,4
3665,0,1440.26,3,1,565.5,22.41,9,30.43,14.68,93.58,5
828,0,1101.67,1,3,397.86,7.66,5,39.74,7.32,89.03,3
4305,0,624.05,2,2,782.08,47.79,7,83.21,15.85,92.29,8
2329,0,970.36,3,4,688.02,51.9,3,73.54,1.89,90.49,4
2414,0,1096.85,2,3,486.18,52.0,3,113.55,13.98,88.63,2
5134,0,621.08,3,2,418.29,42.04,5,61.33,32.44,96.56,5
5102,1,1927.22,3,5,321.12,1.8,8,11.62,21.65,97.7,9
1979,1,1066.78,2,5,323.34,18.99,10,11.08,19.44,99.85,6
2190,1,1447.91,2,3,1070.12,32.88,6,55.78,11.09,96.55,6
4462,1,1297.26,1,5,524.32,21.06,6,47.93,1.34,95.0,4
3982,0,1258.17,2,4,402.12,0.88,9,40.89,10.45,99.9,3
6157,0,643.02,4,3,88.0,45.33,7,19.79,11.0,93.14,4
1641,1,1258.98,2,3,408.25,11.81,7,134.89,22.47,95.75,5
6311,0,595.56,2,1,284.68,35.32,5,102.12,41.83,86.61,2
1631,0,1068.13,1,1,234.66,24.13,9,59.27,18.62,90.44,4
336,0,1508.28,1,2,323.23,32.39,5,78.59,26.43,88.92,3
3611,0,550.0,1,2,264.21,41.57,6,65.96,29.51,99.9,3
2819,0,550.0,1,3,677.67,40.06,7,1.59,2.06,94.5,3
3323,1,1361.24,2,2,822.86,32.17,8,54.73,5.36,95.77,6
6598,0,550.0,2,2,698.47,41.82,4,60.11,51.01,91.44,4
5512,0,1279.88,1,2,363.78,21.61,6,28.12,8.13,88.68,2
4650,1,773.57,2,5,366.43,7.52,10,33.66,24.91,99.9,7
81,0,1287.85,1,1,587.45,18.23,6,3.49,18.77,87.73,3
5061,1,860.83,1,6,804.15,10.8,8,57.63,19.92,89.72,5
1805,1,550.0,3,3,991.53,37.67,7,30.34,6.31,98.44,6
4419,1,845.58,2,4,741.27,36.34,9,68.76,19.64,94.1,5
658,0,830.2,3,2,407.98,9.6,10,80.36,15.82,96.86,8
6936,1,680.25,3,3,532.37,47.98,7,70.65,14.77,97.11,4
3893,1,1035.22,4,5,387.71,19.58,10,3.25,13.18,91.06,7
2562,1,550.0,1,1,466.04,43.48,5,57.11,24.94,92.81,1
6871,1,1128.66,2,3,764.03,11.49,5,30.64,6.52,98.15,10
601,0,1367.63,3,2,44.28,41.83,8,18.4,7.33,94.34,8
755,1,1036.05,2,3,577.03,44.88,5,58.88,12.16,95.81,5
2870,1,1546.52,2,3,1163.94,39.93,9,50.75,4.53,92.57,6
3682,0,550.0,1,1,332.63,41.13,3,25.43,15.4,99.9,1
1202,0,1340.03,1,4,131.12,48.45,5,10.64,4.08,90.19,1
3955,1,2219.73,1,4,916.15,15.2,9,59.67,9.7,97.59,6
1168,1,1402.17,2,2,715.93,10.71,8,67.77,27.66,99.9,6
3307,0,550.0,2,3,694.9,32.07,7,73.63,23.53,94.56,4
4950,0,748.2,1,2,662.73,50.88,6,44.64,34.45,90.49,5
4554,0,781.61,4,3,879.97,33.61,8,58.94,25.57,97.68,5
6755,1,1546.07,3,2,664.26,57.35,7,25.11,1.78,80.76,7
3232,0,550.0,1,4,639.38,13.24,6,43.64,30.22,91.29,1
154,0,917.28,1,3,662.34,10.57,6,8.89,36.92,94.55,3
4420,1,893.55,2,4,4.85,21.86,7,48.38,19.29,95.31,1
4141,0,550.0,3,2,155.03,49.64,6,40.49,0.43,99.12,3
6519,1,1723.29,3,2,439.27,24.06,8,7.13,5.27,98.29,9
4828,1,959.52,4,3,579.14,43.99,10,19.73,6.79,94.27,5
1672,0,1030.61,2,2,1131.48,21.85,6,35.21,28.41,99.9,5
1581,1,1804.67,2,4,45.76,37.4,6,47.95,9.73,95.39,4
5513,0,1558.41,4,2,318.07,8.92,10,41.39,14.66,99.9,6
5656,0,1386.69,1,4,754.54,36.86,5,37.65,2.96,90.24,5
2023,0,666.6,1,1,186.59,68.88,7,7.62,36.98,89.53,1
6186,1,1310.88,4,3,499.31,24.53,10,76.47,3.21,99.34,8
1519,1,794.53,2,1,510.42,6.72,7,22.19,33.23,92.87,5
3187,1,879.48,3,4,663.46,27.8,9,10.4,6.69,99.9,5
1420,1,550.0,2,4,31.28,79.44,6,22.87,43.68,91.83,4
1688,0,550.0,1,1,173.52,5.12,3,84.68,12.89,99.9,5
3449,0,601.5,2,2,422.68,57.05,5,11.18,38.12,87.12,1
59,1,1747.09,2,3,911.97,29.24,10,48.65,4.61,98.27,6
2442,1,1834.29,2,4,436.26,16.0,8,18.69,15.82,99.9,8
5591,0,1347.17,1,4,376.98,20.52,6,30.51,24.99,88.96,3
2956,0,982.34,1,2,94.79,17.67,7,16.18,9.03,96.13,4
6990,0,683.73,1,4,121.3,41.44,7,5.49,21.6,95.0,5
1985,0,550.0,2,4,565.06,1.34,10,1.03,0.15,90.61,3
665,1,870.25,2,2,803.11,15.34,8,3.87,47.15,90.14,6
4349,1,1477.19,3,3,260.68,28.36,8,125.64,13.22,95.0,5
2341,0,550.0,2,4,215.85,3.22,8,97.64,13.24,99.9,5
4414,0,831.59,1,3,678.73,13.45,7,5.67,5.51,99.5,8
1534,1,2188.24,2,3,793.71,52.02,9,31.85,6.12,92.56,10
2066,0,550.0,3,2,739.97,80.69,5,83.67,20.2,98.29,5
5098,0,908.64,2,4,756.56,46.34,9,23.39,43.38,91.77,8
1647,0,1165.33,2,2,218.34,41.48,6,98.74,15.92,94.39,6
2262,0,1630.18,2,4,513.19,3.33,8,15.92,3.15,97.79,8
699,0,642.03,3,2,582.14,83.69,4,126.93,35.44,96.86,3
2144,0,988.32,1,3,773.65,41.29,7,89.12,15.0,99.37,3
2739,0,1373.52,1,2,243.99,40.27,7,37.42,16.62,90.89,5
328,1,1169.45,1,3,463.43,21.98,7,17.96,13.3,94.31,5
4459,1,550.0,2,4,814.66,17.2,5,132.41,11.99,91.31,3
2135,1,853.32,1,2,274.07,50.16,8,121.78,6.33,93.9,7
2006,1,1437.56,3,5,234.52,16.21,9,17.59,19.91,92.89,4
3116,0,574.11,2,3,513.85,38.11,9,73.78,27.57,86.02,5
4644,1,1491.39,2,4,554.25,15.06,8,51.55,19.55,99.9,8
684,0,550.0,1,3,16.51,45.73,4,94.11,25.18,89.05,4
6697,0,1222.1,2,4,400.08,23.77,5,22.96,19.91,90.95,5
2137,0,1373.24,1,1,249.93,18.73,7,91.75,18.44,86.42,2
3415,1,1469.8,3,2,516.4,29.53,9,25.07,23.8,99.9,9
3311,1,1542.55,1,4,278.23,18.91,8,41.62,3.32,94.86,5
1203,1,985.36,2,3,873.14,55.3,7,19.91,12.92,98.08,6
2681,1,2117.97,3,3,595.72,32.06,6,64.1,7.86,95.78,5
4327,0,550.0,2,3,243.95,38.1,5,53.54,5.89,92.47,3
2527,0,1950.12,1,1,779.68,53.97,9,25.09,11.14,92.74,6
4677,1,1394.47,4,3,143.41,45.53,7,15.34,1.5,96.11,5
2198,0,764.69,3,2,600.05,45.4,6,5.45,23.63,92.76,4
3036,0,626.54,3,3,1182.22,55.37,6,66.76,41.51,88.6,8
3858,1,1434.89,2,3,514.35,38.89,8,85.29,37.6,98.13,5
2511,1,834.66,1,2,422.04,31.59,7,86.36,12.31,99.9,6
908,1,1418.33,4,3,1128.52,36.31,9,66.04,20.72,97.68,9
3218,0,1672.22,4,4,527.91,60.17,9,47.92,11.15,98.19,5
4355,0,780.68,1,4,2.8,38.73,8,11.78,42.23,94.34,4
6156,0,1116.57,1,3,378.34,65.58,6,34.19,25.33,94.32,2
4229,0,775.79,1,3,74.17,13.6,6,73.88,5.34,82.24,6
6716,1,2111.58,1,4,676.72,10.31,9,30.62,15.1,89.52,6
3051,0,550.0,2,3,28.14,56.27,6,32.37,27.74,95.6,5
6020,1,1139.21,2,4,394.97,43.4,10,31.62,7.63,99.9,7
6173,1,1701.95,3,4,508.18,25.54,7,51.61,25.17,91.78,7
3937,0,550.0,1,2,840.49,31.95,5,5.3,2.74,95.15,3
1860,0,719.79,2,4,393.87,38.4,8,39.52,16.56,94.7,4
6385,0,1312.12,2,4,821.74,18.96,8,53.84,6.32,85.51,5
917,0,931.73,2,2,295.54,0.72,8,1.0,6.95,94.6,3
5662,0,550.0,1,3,323.4,18.0,4,28.15,20.61,99.9,2
3203,1,1709.18,3,4,650.0,17.32,10,11.68,6.24,99.9,10
6337,0,832.15,3,2,582.44,34.82,5,50.42,6.5,91.72,4
6505,1,573.29,3,2,343.71,63.91,6,78.92,28.0,93.77,6
406,1,2187.19,2,1,222.5,17.14,8,49.71,5.11,94.0,6
5216,1,2024.4,3,2,689.65,24.58,5,8.31,19.91,88.65,6
2914,1,550.0,2,4,626.52,18.89,9,62.49,17.54,90.36,3
4142,0,611.78,3,2,779.85,9.41,5,39.83,13.24,95.3,3
215,0,593.12,2,2,205.52,48.09,4,15.01,9.78,97.62,7
2761,1,1653.32,2,3,294.97,52.73,8,61.87,22.17,90.55,5
6792,1,1084.92,4,2,311.11,13.5,7,33.65,1.28,98.8,5
4060,0,727.05,4,4,183.98,8.71,7,0.43,27.23,99.9,5
2016,1,2277.23,2,3,388.04,15.61,7,17.03,41.6,88.43,8
5875,0,550.0,1,3,371.84,35.14,4,67.25,27.17,99.9,6
4251,0,550.0,2,2,193.2,49.17,4,59.9,8.55,97.0,4
2584,0,1004.32,3,2,493.74,50.91,7,72.78,25.3,91.29,3
6080,1,781.01,1,4,888.84,32.52,6,7.17,41.59,83.83,5
2862,1,1489.29,3,3,489.36,21.6,7,40.28,6.9,99.9,7
5575,1,1543.25,5,3,454.73,32.21,10,5.76,3.27,88.71,9
1215,1,578.1,1,4,570.93,54.6,5,67.76,26.5,99.9,4
3971,0,565.41,1,4,17.27,36.49,5,0.27,17.53,91.39,3
1533,1,1138.68,3,4,491.93,73.34,7,33.91,12.12,91.81,8
1391,1,859.76,4,4,629.07,22.74,8,17.86,6.32,92.99,10
4590,1,1095.87,2,4,86.61,63.3,6,140.86,5.08,94.71,4
527,0,550.0,2,1,557.55,46.88,6,19.87,2.11,94.17,3
4718,0,938.83,3,3,382.79,65.14,7,42.26,20.26,94.75,3
3556,0,550.0,1,3,260.5,68.89,6,83.45,14.89,88.44,2
6794,0,1130.17,1,2,619.97,60.37,6,49.97,9.35,90.71,4
3960,1,1366.81,3,4,659.3,34.34,10,48.41,7.74,93.95,8
4247,1,1359.56,2,3,269.28,19.82,8,95.4,4.78,89.82,6
4576,1,1686.0,1,3,674.65,27.07,10,6.95,20.84,83.63,8
2021,1,550.0,3,4,551.02,20.39,8,22.03,2.43,99.54,6
3473,0,550.0,3,2,456.75,42.73,7,89.64,32.98,92.81,2
4250,0,725.74,1,3,710.46,23.4,7,42.88,3.28,95.48,5
437,0,1522.56,1,1,39.91,42.98,4,105.14,36.59,97.3,2
1592,1,2054.6,2,1,217.02,6.62,8,100.16,8.65,93.5,5
784,0,960.83,2,2,448.31,45.95,9,26.01,11.82,94.96,5
1610,1,1179.79,3,2,348.42,19.98,9,57.55,0.71,92.63,7
3734,1,1376.39,3,3,36.68,9.16,8,88.25,22.47,92.34,7
4354,0,1103.66,1,2,463.26,56.37,5,32.24,27.74,92.17,2
4185,1,1001.84,3,2,332.49,9.02,9,57.8,7.33,95.6,6
2012,1,786.1,2,3,708.91,45.49,7,28.69,10.89,99.9,7
612,1,1309.65,2,3,707.09,6.07,9,21.14,6.97,99.47,9
1739,0,550.0,1,2,664.58,24.87,4,71.47,18.36,95.99,3
5724,0,645.52,2,1,102.29,29.06,6,66.46,11.87,94.6,3
4384,1,1302.97,3,4,786.75,47.03,10,56.11,39.79,93.63,8
3997,1,1622.43,2,1,454.07,7.31,7,22.81,7.76,95.78,6
1459,1,727.21,2,5,909.97,55.57,6,26.54,23.48,87.87,6
1760,0,914.6,2,4,547.89,39.49,7,73.19,19.66,92.79,4
1809,1,1066.98,3,3,697.27,29.02,8,84.13,32.0,99.9,7
1998,1,1569.16,3,2,819.59,11.91,8,122.54,14.02,95.36,8
5406,0,1037.16,2,2,413.45,53.0,5,5.64,19.04,91.74,3
6550,0,550.0,1,3,206.6,31.93,6,10.15,13.52,92.5,5
550,0,793.9,2,3,254.51,83.35,7,72.56,24.11,88.65,8
2149,1,1257.21,3,4,808.46,26.25,10,46.72,19.11,97.06,9
1743,0,895.14,2,3,227.24,38.7,5,57.28,16.53,95.76,5
2774,0,583.36,1,3,594.34,24.75,5,17.71,24.1,92.64,2
3692,0,931.61,2,3,571.55,62.45,8,18.16,41.47,93.75,5
2843,0,550.0,3,3,599.79,21.65,8,25.0,10.93,96.88,9
505,1,796.19,3,4,1088.34,53.34,5,37.92,11.24,91.83,6
6545,1,1864.1,1,4,771.54,8.11,9,12.75,17.27,90.35,5
6551,0,612.16,1,3,468.01,33.15,8,12.93,2.13,97.2,5
6988,1,1313.81,1,3,587.36,47.02,5,45.43,25.64,92.97,5
2447,1,656.42,3,2,332.7,15.0,6,23.59,2.41,99.9,6
2103,0,1162.8,2,4,521.97,19.53,7,12.83,8.28,91.23,5
80,0,972.44,1,3,181.58,72.18,7,38.06,35.95,94.53,4
5933,0,550.0,1,3,675.96,49.12,8,96.99,50.4,97.9,3
5478,0,550.0,3,4,237.74,51.63,10,20.72,3.18,95.76,5
6493,0,550.0,2,3,922.59,23.84,8,106.79,16.78,96.65,6
5394,1,550.0,5,4,461.67,18.7,9,46.12,9.75,96.69,8
3720,0,550.0,2,4,310.51,30.53,7,22.45,29.34,96.59,4
3330,0,550.0,1,3,795.81,39.14,6,22.71,13.16,87.84,1
6092,1,1236.71,3,5,485.91,37.01,10,73.44,13.5,94.76,7
6274,0,798.61,2,2,335.16,36.1,8,53.3,31.12,89.92,4
5307,1,833.65,3,4,146.03,5.6,7,6.15,2.56,89.48,7
5755,0,1223.42,5,3,821.98,28.1,7,76.46,8.35,94.99,4
725,0,614.58,1,2,207.28,37.4,8,77.09,10.8,98.25,6
1959,1,836.53,1,4,668.59,27.08,10,39.0,9.35,96.55,5
4290,1,1196.5,3,3,181.86,34.28,9,10.36,8.77,94.36,10
2979,0,1128.16,2,2,931.8,26.82,8,14.14,15.49,96.98,5
3219,1,550.0,3,3,291.25,3.82,10,21.19,2.59,99.9,6
1617,0,550.0,3,3,179.5,42.87,6,75.7,6.09,87.27,1
2324,1,1644.05,3,2,773.41,38.59,6,37.46,0.33,94.86,5
2139,0,550.0,1,3,570.12,4.84,10,72.2,18.78,99.9,6
2764,0,1236.71,1,2,1065.99,57.0,6,81.64,17.56,91.71,7
3903,0,908.42,1,3,14.54,48.12,7,51.58,27.84,92.13,4
2736,1,1241.82,1,3,352.69,23.26,6,104.92,8.72,95.16,8
2825,1,1254.64,4,2,483.97,10.07,7,22.78,16.21,94.79,9
5825,1,1552.01,2,3,897.16,25.11,9,21.87,1.68,93.88,8
2973,1,873.55,1,3,481.13,60.73,5,10.23,12.46,96.94,5
3603,0,1343.88,3,3,1154.36,5.55,10,41.82,17.39,99.9,8
1572,0,554.58,2,2,241.76,32.82,8,38.4,43.17,94.63,3
3073,0,1035.83,2,1,1.71,29.27,5,34.67,20.19,93.4,1
6012,1,550.0,4,3,788.48,29.26,8,15.13,10.3,93.66,6
2651,0,727.07,3,2,590.45,16.43,7,25.67,24.85,97.96,8
3668,1,1166.38,3,3,832.25,45.36,10,41.2,2.96,91.24,3
1970,0,1667.57,2,2,725.07,9.92,8,30.02,19.82,90.39,6
3180,0,818.79,1,5,897.01,7.0,10,67.91,29.5,99.9,9
642,1,732.21,2,2,102.03,0.35,7,20.33,19.03,91.18,3
2553,0,1648.37,3,2,46.28,34.6,8,21.08,2.79,84.22,5
2184,1,1318.78,2,3,230.0,16.96,6,47.21,25.24,99.01,3
2466,0,550.0,2,3,274.94,36.12,6,45.06,0.59,97.96,3
19,1,1835.88,2,4,491.31,46.18,8,95.53,15.05,87.67,5
3789,1,1343.92,3,2,395.96,70.11,7,78.95,24.21,87.94,5
933,1,1027.16,2,4,1154.71,49.78,6,1.11,28.55,92.96,5
3226,0,883.95,1,3,206.97,59.13,5,37.4,32.45,94.59,3
737,1,1635.79,1,2,383.34,6.94,7,58.37,2.22,96.72,6
260,0,550.0,2,1,175.5,45.15,4,73.93,25.49,94.04,4
6303,1,1274.43,2,4,434.25,28.74,6,65.87,2.02,89.43,7
5760,1,708.17,1,4,637.63,59.67,8,33.64,22.43,87.74,3
1810,1,550.0,2,4,329.7,33.45,9,32.06,9.25,97.2,1
1749,1,1111.51,3,5,72.77,57.19,9,59.1,27.69,89.5,4
4789,0,942.63,1,3,166.58,32.47,9,28.16,7.47,90.82,5
1966,1,1044.76,1,3,394.2,15.61,4,47.25,26.91,96.11,4
1328,1,899.55,1,5,1009.02,0.85,9,5.55,12.04,99.03,5
1962,1,1659.0,2,4,329.73,13.69,9,58.54,12.87,87.3,7
6644,1,1027.76,1,4,890.53,35.71,6,131.99,18.37,85.18,4
2119,0,1102.68,1,5,108.35,37.13,9,22.67,15.44,92.11,6
5672,1,1087.62,4,3,715.63,21.8,9,57.12,13.68,99.9,8
3719,0,550.0,3,4,55.88,43.24,8,9.11,21.18,99.9,6
6457,1,1022.52,2,4,327.59,18.7,9,74.58,24.48,99.9,6
3959,1,1617.38,4,2,796.9,6.38,8,50.27,20.1,96.46,8
2046,1,550.0,4,4,460.68,5.89,7,39.25,24.63,85.68,3
1905,0,550.0,2,5,265.41,9.55,8,43.41,18.75,95.7,2
1074,1,1411.12,1,4,402.09,19.58,8,66.86,36.85,99.9,6
1735,0,550.0,3,2,859.6,38.34,6,17.73,0.26,99.11,5
2071,0,1026.92,2,1,750.49,36.98,6,114.41,7.71,93.62,4
2193,0,1091.89,1,1,1184.02,32.95,6,25.63,36.43,99.9,6
3458,0,1182.12,1,2,224.42,45.22,6,62.85,15.29,91.14,3
2719,1,1443.95,4,5,855.02,48.82,10,83.55,34.74,85.34,7
351,0,714.31,1,5,380.52,32.9,6,73.3,28.85,92.22,2
4491,1,752.32,2,2,260.31,58.86,4,16.69,11.85,93.61,4
3905,0,1102.88,1,4,1004.95,35.8,10,56.78,49.5,99.9,8
5838,1,1563.58,2,3,724.0,24.61,8,60.85,16.08,93.64,6
3173,1,550.0,1,3,378.06,6.33,6,40.35,41.07,88.21,1
2480,0,550.0,1,3,312.08,27.16,6,11.6,52.42,99.26,4
3424,1,1154.13,2,4,599.28,40.54,7,5.65,0.27,91.65,4
4898,1,1761.01,2,2,453.55,37.47,7,19.79,31.34,96.28,6
4187,0,1236.63,2,3,172.51,56.61,9,54.74,23.83,94.2,1
4735,0,836.49,1,3,576.88,20.09,7,20.58,8.37,82.63,3
524,0,635.65,3,3,890.22,47.46,7,81.48,1.87,91.44,3
701,0,1185.85,3,2,389.82,49.18,8,0.21,10.85,89.4,7
6120,1,1293.75,1,2,421.62,35.97,6,64.71,5.4,93.73,6
2730,1,769.33,2,2,294.5,58.99,6,26.16,29.32,96.28,5
3638,1,1153.29,3,3,738.17,17.63,10,63.47,4.24,90.12,3
4440,0,550.0,1,1,883.35,60.5,5,98.99,52.38,87.37,1
5252,0,550.0,2,2,1101.84,8.17,7,20.42,9.71,97.61,5
1107,1,1545.95,2,5,573.53,35.09,10,66.75,10.25,94.91,8
4366,1,1283.06,2,3,108.24,51.64,8,50.41,5.6,91.4,5
307,1,1653.52,3,2,938.48,39.59,5,10.34,24.35,99.9,6
5484,0,965.86,1,1,642.49,14.35,3,60.96,8.82,89.31,4
5719,1,1688.17,1,4,946.4,34.22,6,48.83,20.73,93.69,5
